Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Maja Josh;A;23;67;5.61;5.61;5.5;19;19;21;1.34;1.34;1.31;11;11;11;1;1;0.9;1547;1547;1555;81.42;81.42;74.05;141;141;6;2.09;6;7.5;7.5;4;5;4;4.5;4;6.5;7;6;5;8;7;4;5;6;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;4.5;0;;;;;;;;;;;;;;;;6;Bordeaux;Dijon FCO;sam. 28/01 19:00;50;0.61976;;
Mikautadze Georges;A;18;47;5.78;5.27;5.78;18;11;18;1.53;1.23;1.53;9;5;9;0.89;0.82;0.89;1410;825;1410;78.33;75;78.33;157;157;6;2;6.5;6;5;4.5;8;5;4;6;4.5;4;4.5;0;5;8.5;4.5;7;8;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;8;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Boutobba Bilal;MO;25;44;5.61;5.3;5.53;18;10;34;1.17;0.98;1.07;8;3;10;1;1;1;1589;869;2979;88.28;86.9;87.62;199;298;6;3.13;4.5;7;6;5.5;5;4.5;6.5;4;4.5;5.5;0;5;7.5;5;4.5;8;5;6;7;6;7;5;4;5.5;7.5;5.5;5.5;7;5;0;0;4.5;5;4.5;5;5;0;5;;;;;;;;;;;;;;;;5.25;Niort;Nimes O.;sam. 28/01 19:00;50;0.3736;0.36738;
Krasso Jean-Philippe;A;19;43;5.38;5.17;5.22;16;3;32;1.38;0.76;1.27;8;0;12;0.88;0.33;0.88;1283;155;2447;80.19;51.67;76.47;160;204;5;2.38;5;6;4.5;0;3.5;5;0;0;5;6;4;6;6;9.5;6;4;6;5;4.5;5;4.5;6;3.5;5;0;7;7;3.5;4;3.5;6;6;4.5;6;5;4.5;0;0;;;;;;;;;;;;;;;;5;Saint-Étienne;Sochaux;sam. 28/01 15:00;50;0.40334;0.44172;
Alexandre Mendy Alexandre;A;28;52;5.24;5.24;5.26;19;19;34;1.22;1.22;1.29;8;8;15;1;1;1;1482;1482;2720;78;78;80;185;181;5;3.5;6;7;5;5;4;6.5;7;3.5;5.5;3.5;4;7;4;4.5;5;6.5;6;4;5.5;0;4.5;5;4;2.5;4.5;7;7;5.5;5;6;0;0;4;8;6;6;0;4.5;;;;;;;;;;;;;;;;3.5;SM Caen;Laval;sam. 28/01 19:00;50;0.03701;0.15309;
Sissoko Ibrahim;A;31;60;5.22;5;5.27;18;9;31;1.25;1.06;1.3;8;4;15;0.83;0.89;0.81;1255;675;2165;69.72;75;69.84;157;144;5.5;3.88;3.5;4.5;4;4;6;6;6.5;5;5.5;0;8;6;7;4.5;5.5;6;4;4;4;0;0;0;4.5;6.5;0;4.5;4.5;8;5.5;0;4.5;3.5;4.5;6;4.5;5;0;8;;;;;;;;;;;;;;;;5.5;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Sahi Moïse;A;14;28;5.11;5.11;5;18;18;22;1.39;1.39;1.28;8;8;8;0.83;0.83;0.68;1120;1120;1181;62.22;62.22;53.68;140;148;6.5;1.75;6.5;7.5;4;8;4.5;5;4.5;3.5;6.5;4;4;5;3.5;5;5;7;4;4.5;0;0;0;0;0;4.5;0;0;0;0;4.5;0;0;0;0;0;5;0;0;4;;;;;;;;;;;;;;;;3.5;FC Annecy;Pau FC;sam. 28/01 19:00;50;;;
Maggiotti Julien;MD;23;37;6.33;0;6.33;15;0;15;1.13;0;1.13;7;0;7;1;0;1;1300;0;1300;86.67;0;86.67;186;186;6.5;3.29;0;0;0;0;7;7;5.5;8;6.5;7;8;5;7;4.5;5.5;6;6.5;7;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;8;Laval;SM Caen;sam. 28/01 19:00;50;0.1915;0.23415;
Livolant Jérémy;MO;26;45;5.66;5.66;5.76;19;19;37;1.32;1.32;1.23;7;7;11;1;1;0.97;1658;1658;3138;87.26;87.26;84.81;237;285;6;3.71;4.5;4.5;4.5;6.5;4;4.5;6;4.5;3.5;5;7;8.5;6.5;7;6.5;6;5;6.5;7;7;7.5;7;5;5;6;4.5;7.5;7;6;4.5;5;6;0;7;5.5;3.5;5.5;6;;;;;;;;;;;;;;;;6.25;Guingamp;Rodez AF;sam. 28/01 19:00;50;0.10784;0.20463;
Mafouta Louis;A;18;35;5.24;5.65;4.86;17;10;32;1.46;1.72;1.24;7;6;9;1;1;0.69;1365;866;1885;80.29;86.6;58.91;195;209;5;2.57;3;7;7.5;6;7;3.5;5;4.5;8;5;0;0;5;5;4.5;4;6;4;4;4.5;4.5;0;6;0;5;4;3.5;4.5;6;3.5;3.5;4;4.5;4;4.5;4.5;0;0;;;;;;;;;;;;;;;;4;Quevilly RM;Paris FC;sam. 28/01 19:00;50;;;
Tchokounté Malik;A;21;38;4.87;4.87;4.84;19;19;28;1.12;1.12;1.06;7;7;10;0.79;0.79;0.82;1258;1258;1909;66.21;66.21;68.18;180;191;5;3;4;4;4;5.5;6.5;4;4;7;6.5;4;4.5;5;5;7;4.5;3.5;5;4.5;4;0;0;0;4.5;3.5;0;0;6;4.5;3.5;6;4.5;0;0;0;0;4.5;0;6;;;;;;;;;;;;;;;;6.5;Nimes O.;Niort;sam. 28/01 19:00;50;0.06559;0.15602;
Le Bihan Mickaël;A;31;49;5.53;5.53;5.42;19;19;36;1.03;1.03;1;6;6;10;1;1;0.86;1644;1644;2738;86.53;86.53;76.06;274;274;6;5.17;6.5;4.5;5;8;5;5.5;5;5.5;6;5;6;4.5;3.5;4.5;7;6;5.5;5.5;6.5;6.5;4.5;7;4.5;4;4;5;6.5;4.5;6;5.5;7;5.5;5;5;4.5;0;0;5;;;;;;;;;;;;;;;;6;Dijon FCO;Bordeaux;sam. 28/01 19:00;50;;0.02972;
Guilavogui Morgan;A;25;44;5.31;5.38;5.48;16;13;29;0.93;1.02;1.05;6;6;11;0.69;0.77;0.66;1033;886;1786;64.56;68.15;61.59;172;162;4.5;4.17;4.5;4.5;4;7;6;7;4.5;5.5;5;5;4.5;6.5;6;0;5;5;5;0;0;5.5;4.5;4;5.5;4.5;5;4.5;0;0;0;0;5.5;7;0;7;7;7.5;0;6.5;;;;;;;;;;;;;;;;7;Paris FC;Quevilly RM;sam. 28/01 19:00;50;0.52028;0.53199;
Arokodare Tolu;A;17;34;5.05;5.05;4.89;19;19;38;1.05;1.05;1.1;6;6;9;0.89;0.89;0.82;1397;1397;2560;73.53;73.53;67.37;233;284;6;2.83;4.5;6;4;4;5;4.5;4.5;5;6;5;7;2.5;6;6;6;5;5;6;4;4;6;3.5;3.5;4;7;4;5;4.5;4;5;4;8;5;4.5;4.5;5;4;4.5;;;;;;;;;;;;;;;;5;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Doumbia Moussa;MO;15;24;5.81;5.5;5.59;18;4;22;1.2;1.22;1.21;5;1;5;0.67;0.75;0.55;1076;209;1158;59.78;52.25;52.64;215;232;6.5;3;7;4;5.5;5.5;0;6;4.5;5.5;7;4.5;5.5;8;7;6.5;6.5;7.5;5;4;5;0;0;0;0;0;0;5;3.5;0;5;0;0;5;0;0;0;0;0;0;;;;;;;;;;;;;;;;7;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Xande Silva;A;13;23;5.68;6;5.68;14;5;14;1.2;1.37;1.2;5;3;5;0.71;0.8;0.71;827;319;827;59.07;63.8;59.07;165;165;6;2.6;5;6.5;6;8;4.5;0;5;5;0;5;0;0;4.5;4.5;7;7;7;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Dijon FCO;Bordeaux;sam. 28/01 19:00;50;;0.02972;
Cornette Quentin;MO;16;26;5.47;6.5;5.45;15;2;32;1.22;2.12;1.15;5;3;6;0.6;0.5;0.78;794;101;2113;52.93;50.5;66.03;159;352;6.5;3.2;8;5;0;3;5;0;5;5.5;7.5;5;6.5;5;5;6.5;5;5;0;0;5;4;4.5;5;4.5;5.5;6;0;4.5;7.5;4;5.5;7.5;7;0;5;5.5;5.5;6.5;4.5;;;;;;;;;;;;;;;;5.25;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Alioui Nabil;A;21;37;5.44;0;5.29;17;0;35;1.14;0;1.12;5;0;8;0.76;0;0.74;1076;0;2179;63.29;0;62.26;215;272;6;4.2;0;4.5;4;5;7;6;8;5;5;0;6;5.5;5;4.5;5.5;7.5;5;5;4;4.5;4.5;3.5;4;6.5;6;0;5;4;5;4.5;6;7;4.5;4.5;6;5;7.5;4.5;;;;;;;;;;;;;;;;6;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Sanyang Abdoulie;A;14;26;5.14;4;5.07;14;1;23;1.26;0;1.65;5;0;8;0.86;1;0.78;951;63;1400;67.93;63;60.87;190;175;6;2.8;4;0;4.5;4;0;4.5;0;0;7.5;5;0;6;4.5;7;4.5;5.5;3.5;7;4.5;5.5;4.5;6;6.5;5.5;8;0;4;4.5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;4;Grenoble;SC Bastia;sam. 28/01 19:00;50;0.16931;0.24407;
Lekhal Victor;MD;22;37;6.17;6.11;5.85;18;9;30;0.75;0.49;0.95;4;1;4;1;1;0.97;1552;803;2495;86.22;89.22;83.17;388;624;7;5.5;6;6.5;6;5.5;6.5;6;6;5.5;7;0;6;7;7;6;6;8;5;6;5;0;0;5;5.5;7.5;5.5;6;0;0;4.5;4.5;0;7;4;5.5;0;0;4.5;5;;;;;;;;;;;;;;;;6.75;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Jallow Ablie;MO;13;19;5.83;7.25;5.83;18;2;18;1.01;0.35;1.01;4;1;4;0.83;1;0.83;1236;153;1236;68.67;76.5;68.67;309;309;7;3.25;7.5;7;0;5;5.5;6.5;4.5;5.5;5;6.5;5;7;5;5;5;5.5;7.5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;7.5;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Saivet Henri;MO;16;24;5.81;0;5.81;16;0;16;0.95;0;0.95;4;0;4;0.75;0;0.75;1155;0;1155;72.19;0;72.19;289;289;6;4;0;0;4.5;5.5;6;6.5;5.5;6.5;6.5;4.5;5.5;6;8;7;6;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6.5;Pau FC;FC Annecy;sam. 28/01 19:00;50;0.41672;0.03269;
Cuffaut Joffrey;DL;25;31;5.66;0;5.43;16;0;34;0.81;0;0.99;4;0;6;0.94;0;0.97;1357;0;2977;84.81;0;87.56;339;496;6;6.25;0;0;0;5;5.5;6;5;7.5;5.5;7;5;5.5;6;5.5;6;5.5;4;6;5.5;5;5.5;6;6;3.5;0;4.5;3;5.5;5;5;5;6.5;6;3.5;5.5;7.5;6;5;;;;;;;;;;;;;;;;4;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
Soumaré Issa;A;15;29;5.66;5.66;5.31;19;19;35;0.9;0.9;0.91;4;4;5;0.89;0.89;0.89;1549;1549;2708;81.53;81.53;77.37;387;542;6.5;3.75;4.5;5.5;5.5;5.5;5.5;5;6.5;6;6;6.5;5;4.5;8;4.5;7;5.5;5;6;5.5;5;5;4.5;6;5;5;5;4.5;3.5;5;6.5;4;4.5;4.5;4.5;6;0;0;0;;;;;;;;;;;;;;;;5.25;Quevilly RM;Paris FC;sam. 28/01 19:00;50;;;
Soumaré Bryan;MO;14;21;5.34;5.34;5.34;19;19;19;1.21;1.21;1.21;4;4;4;0.79;0.79;0.79;1309;1309;1309;68.89;68.89;68.89;327;327;7;3.5;5;4;4;8;6;5;5;5;5;5.5;5;4;4.5;4;6;5;7;5.5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;Dijon FCO;Bordeaux;sam. 28/01 19:00;50;;0.02972;
Tell Jordan;A;10;19;5.18;4.93;5.05;14;7;28;1.17;1.4;1.16;4;2;8;0.79;0.71;0.75;926;446;1732;66.14;63.71;61.86;232;217;6;2.5;8;4.5;4;4;4.5;4.5;5;0;6;6;6.5;0;0;0;0;4.5;4;6;5;0;0;5;5;6.5;5;3.5;4;0;0;4;6;0;5;7;3.5;6.5;4;0;;;;;;;;;;;;;;;;4;Grenoble;SC Bastia;sam. 28/01 19:00;50;0.16931;0.24407;
Phaëton Matthias;A;12;17;5.05;5.05;4.94;19;19;25;0.98;0.98;0.89;4;4;4;0.53;0.53;0.4;982;982;1058;51.68;51.68;42.32;246;265;6.5;3;7;4;4.5;4.5;5;5;5;7.5;4.5;6.5;4.5;5.5;4;4.5;4.5;5.5;4;5;5;0;0;0;0;0;0;0;4.5;5;0;4;4.5;5;0;0;0;4.5;0;0;;;;;;;;;;;;;;;;4;Grenoble;SC Bastia;sam. 28/01 19:00;50;0.16931;0.24407;
Bassouamina Mons;A;12;20;4.93;4.96;4.93;15;13;15;1.02;1.09;1.02;4;4;4;0.8;0.85;0.8;987;890;987;65.8;68.46;65.8;247;247;6;3;3.5;4.5;4.5;4;6;5;5;6.5;4;4;7;6;4.5;0;0;0;0;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6.5;Pau FC;FC Annecy;sam. 28/01 19:00;50;0.41672;0.03269;
Depres Clément;A;14;21;4.89;4.5;4.71;18;3;31;1.2;2.29;1.01;4;1;5;0.61;1;0.58;835;171;1495;46.39;57;48.23;209;299;6;3.5;2.5;4;7;0;5;4;4;6;4;4.5;5;5;4.5;6.5;7;6;4;4.5;4.5;0;0;0;5.5;4.5;4;4;4.5;4;6;0;0;4.5;4.5;0;4;4;4.5;4;;;;;;;;;;;;;;;;5.25;Rodez AF;Guingamp;sam. 28/01 19:00;50;0.08429;0.06903;
Naidji Zakaria;A;15;29;4.89;0;4.87;18;0;34;1.26;0;1.11;4;0;7;0.89;0;0.74;1294;0;2094;71.89;0;61.59;324;299;6;3.75;0;4;3.5;4;5.5;5;5;6;5;4;5.5;4;5;4;4;7.5;4;4;8;4.5;4;6;4;0;5;3.5;6;4.5;0;4;0;4.5;4.5;5;4;5;6;7;;;;;;;;;;;;;;;;6;Laval;SM Caen;sam. 28/01 19:00;50;0.1915;0.23415;
Weissbeck Gaétan;MO;30;41;5.76;5;5.85;17;1;34;1;0;1.01;3;0;6;0.94;1;0.97;1445;78;2937;85;78;86.38;482;490;7;10;5;0;6;5;5;5.5;5;5.5;6;4.5;0;7;7.5;5;7;7.5;5.5;4.5;6.5;8;6;5;5.5;5.5;0;5.5;0;7;4.5;5;6.5;4;6;7.5;6;6;7;6;;;;;;;;;;;;;;;;6;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Bakwa Dilane;A;16;29;5.56;5.44;5.3;18;9;23;0.95;0.53;0.97;3;1;3;0.94;0.89;0.74;1430;688;1469;79.44;76.44;63.87;477;490;6.5;5.33;5;5;6;5.5;5.5;5;6.5;5;5.5;0;5;4;7;7;4.5;4.5;6;7.5;5.5;4.5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4.5;;;;;;;;;;;;;;;;5;Bordeaux;Dijon FCO;sam. 28/01 19:00;50;0.61976;;
Gueye Lamine;MO;14;19;5.5;5.5;5.52;19;19;23;0.99;0.99;1.03;3;3;5;0.74;0.74;0.7;1252;1252;1437;65.89;65.89;62.48;417;287;6.5;4.67;4.5;4.5;5.5;5.5;6.5;4;5;6;4.5;5.5;4.5;4.5;6;5.5;6.5;6;6.5;5.5;8;0;0;0;0;0;0;0;0;0;0;0;0;7;0;6.5;5;0;0;4;;;;;;;;;;;;;;;;6.5;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Udol Matthieu;DL;14;18;5.37;5.37;5.37;19;19;19;0.97;0.97;0.97;3;3;3;1;1;1;1699;1699;1699;89.42;89.42;89.42;566;566;6;4.67;7;5.5;5.5;5;5;7;4;6;4.5;5.5;5;4;5.5;7;4;6;6;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6;FC Metz;Valenciennes;sam. 28/01 19:00;50;0.15089;0.2651;
Kakuta Gaël;MO;15;28;5.13;5.4;4.87;8;5;23;1.53;1.29;0.98;3;2;4;0.88;1;0.65;633;436;1301;79.13;87.2;56.57;211;325;6;5;4;4.5;6.5;7;5;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5;0;0;4.5;0;4.5;5;5;4;4;4;6;0;5;4.5;5;;;;;;;;;;;;;;;;0;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Kyeremeh Godson;MD;12;18;5.11;5.11;5.11;19;19;19;0.79;0.79;0.79;3;3;3;0.47;0.47;0.47;912;912;912;48;48;48;304;304;5.5;4;5;6;6;4.5;5;4.5;6.5;3.5;6;4.5;4.5;4.5;5.5;4.5;4.5;5;6;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;3.5;SM Caen;Laval;sam. 28/01 19:00;50;0.03701;0.15309;
Mamadou Fofana II Mamadou;MD;12;17;5.08;5.07;5.02;18;7;27;0.93;0.45;0.78;3;0;3;0.72;0.86;0.48;1078;495;1176;59.89;70.71;43.56;359;392;6;4;5.5;4.5;5.5;5;4.5;5;5.5;0;5;5;7;4;5;4.5;5;7;6;4;3.5;5;4.5;5.5;5;0;0;5;5;0;4.5;0;4.5;5;0;0;0;0;0;0;;;;;;;;;;;;;;;;5;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Chahiri Mehdi;MO;9;11;5.03;4.89;5.05;17;9;19;0.67;0.74;0.69;3;1;3;0.35;0.22;0.37;631;290;687;37.12;32.22;36.16;210;229;6;3;4;5;4.5;5;5;5;4;6.5;5;0;5.5;6;5;5;4.5;4.5;5;6;0;4.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6;Paris FC;Quevilly RM;sam. 28/01 19:00;50;0.52028;0.53199;
Kalulu Aldo;A;31;43;5;4.95;5.14;18;11;36;0.89;0.76;0.89;3;2;7;0.72;0.64;0.83;1146;628;2566;63.67;57.09;71.28;382;367;6;10.33;4.5;4.5;4.5;6;4.5;4;4.5;5.5;4.5;6;6;0;5;6;7;4.5;4.5;3.5;5;4;4.5;5.5;6;5.5;5.5;5;0;7;6.5;5.5;4.5;4;4;6;5;5;6.5;5;;;;;;;;;;;;;;;;4.5;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Cissé Papiss;A;14;20;5;5;5;12;12;12;1.24;1.24;1.24;3;3;3;0.75;0.75;0.75;688;688;688;57.33;57.33;57.33;229;229;6.5;4.67;5.5;3.5;7;5;4.5;4;4;4;5;6.5;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;Amiens SC;Havre AC;sam. 28/01 19:00;50;0.27957;0.3298;
Magri Frank;A;7;11;4.94;0;4.88;9;0;21;1.72;0;1.36;3;0;5;0.67;0;0.67;562;0;1255;62.44;0;59.76;187;251;6;2.33;0;0;0;0;0;0;4.5;4;5;4.5;0;2;0;0;0;5;7;8;4.5;6;4.5;0;4.5;4;0;0;6;4;4;0;4;4;4;7;6;0;0;0;;;;;;;;;;;;;;;;5.5;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Durbant Geoffray;A;12;19;4.92;4.92;4.92;19;19;19;1.2;1.2;1.2;3;3;3;0.68;0.68;0.68;1073;1073;1073;56.47;56.47;56.47;358;358;6;4;8;4;5;2.5;4.5;5;4.5;7;4.5;4;6;4;4.5;4.5;4.5;5;5.5;4.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;7;Laval;SM Caen;sam. 28/01 19:00;50;0.1915;0.23415;
Wadji Ibrahima;A;12;21;4.92;4.92;4.92;13;13;13;0.93;0.93;0.93;3;3;3;0.77;0.77;0.77;889;889;889;68.38;68.38;68.38;296;296;5.5;4;4.5;4.5;4.5;4;4.5;6;5.5;4;6;4;4;6.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6;Saint-Étienne;Sochaux;sam. 28/01 15:00;50;0.40334;0.44172;
Thiare Jamal;A;9;19;4.81;4.63;4.88;13;4;20;0.97;0.95;1.09;3;0;4;0.38;0.5;0.45;633;241;998;48.69;60.25;49.9;211;250;6;3;4;6;4.5;4;0;0;4.5;4;0;0;0;0;6.5;6;6;5;4;4;4;0;6;0;0;0;0;6;5;6.5;2.5;4.5;0;0;0;4.5;0;0;0;0;;;;;;;;;;;;;;;;6;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Courtet Gaëtan;A;17;25;4.78;4.56;4.77;16;9;33;0.86;0.63;0.99;3;1;6;0.63;0.67;0.76;912;535;2149;57;59.44;65.12;304;358;5.5;5.67;4.5;4;4;5.5;4.5;5;5;5;3.5;0;7;6;4.5;4.5;4.5;5;4;0;0;5.5;4;6;4;6;7;4;4.5;4.5;5;4.5;4;0;0;2;4.5;4.5;5;6;;;;;;;;;;;;;;;;4.5;Guingamp;Rodez AF;sam. 28/01 19:00;50;0.10784;0.20463;
Santelli Benjamin;A;9;15;4.72;4.78;4.73;18;9;35;0.84;0.91;0.97;3;2;7;0.44;0.44;0.69;805;394;2198;44.72;43.78;62.8;268;314;6;3;6;6.5;5;4;4;4.5;4.5;4;4.5;0;4.5;3.5;4.5;5;5;4;6.5;4.5;4.5;7;4;0;5;6;3.5;5;0;4.5;4;4;4.5;3;4;6;6;4;4;6;;;;;;;;;;;;;;;;5.5;SC Bastia;Grenoble;sam. 28/01 19:00;50;;0.14062;
Essende Samuel;A;11;20;4.72;0;4.76;16;0;33;1.53;0;1.47;3;0;8;0.63;0;0.73;887;0;2004;55.44;0;60.73;296;251;6;3.67;0;4.5;5;3;5;0;7;3.5;4;3;3.5;7;0;2;4.5;7;6;5.5;5;7;7.5;5.5;5;3;0;2.5;4;3.5;0;4;7;3;5;4.5;6;4;5;5;;;;;;;;;;;;;;;;3.5;SM Caen;Laval;sam. 28/01 19:00;50;0.03701;0.15309;
Koné Moussa;A;17;25;4.68;4.75;4.76;17;2;33;0.81;0.35;1.27;3;0;9;0.47;0.5;0.64;748;103;1921;44;51.5;58.21;249;213;6;5.67;4.5;5;0;4.5;0;4;4.5;5;3.5;4;4.5;4;6;4;6;6.5;4.5;4.5;4.5;3.5;4;8;6.5;5.5;3.5;5;3.5;0;4;4;4;4;8;3;0;7;4;0;;;;;;;;;;;;;;;;5;Nimes O.;Niort;sam. 28/01 19:00;50;0.06559;0.15602;
Maçon Yvann;DL;9;16;4.63;0;4.36;12;0;21;1.48;0;1.22;3;0;3;0.83;0;0.86;858;0;1459;71.5;0;69.48;286;486;6.5;3;0;0;0;0;0;3.5;0;3.5;4.5;4.5;3.5;7;4.5;7;6.5;3;5;0;3;0;4;4;4;3;0;0;0;0;0;0;0;0;0;5;5;3.5;4;0;;;;;;;;;;;;;;;;0;Paris FC;Quevilly RM;sam. 28/01 19:00;50;0.52028;0.53199;
Operi Christopher;DL;16;23;5.91;5.94;5.91;17;8;17;0.81;0.68;0.81;2;0;2;1;1;1;1530;720;1530;90;90;90;765;765;8;8;5.5;5.5;6.5;7;5.5;6;6.5;5;0;5.5;6.5;6;6;5;6;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Lloris Gautier;DC;15;25;5.85;5.93;5.76;17;7;19;0.88;0.79;0.87;2;1;2;1;1;0.89;1530;630;1560;90;90;82.11;765;780;7.5;7.5;5;6;5.5;5.5;6;6;7.5;0;8;5.5;6;5;5;0;6.5;6;5.5;4.5;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;6.5;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Ignatenko Danylo;MD;17;27;5.78;5.73;5.62;18;13;29;0.73;0.63;0.84;2;1;2;1;1;0.86;1566;1142;2255;87;87.85;77.76;783;1128;7;8.5;5.5;6;5.5;4.5;5;6;6;7;6;6;6;5;6;0;5;6;6;7.5;5;7.5;6;0;0;5.5;5.5;0;5.5;5.5;5.5;5;0;4.5;5;0;3.5;0;0;0;;;;;;;;;;;;;;;;6;Bordeaux;Dijon FCO;sam. 28/01 19:00;50;0.61976;;
Richardson Amir;MO;14;19;5.74;5.67;5.38;17;9;32;0.64;0.71;0.77;2;1;2;0.88;0.89;0.72;1239;656;1959;72.88;72.89;61.22;620;980;6.5;7;5;6;5;6.5;6;6.5;5.5;4.5;6;0;6;6;0;7;5.5;5.5;5.5;5;6;5.5;4.5;5;0;5;4.5;5;4;4;4.5;0;6.5;6;4.5;4.5;5.5;5.5;0;0;;;;;;;;;;;;;;;;5.25;Havre AC;Amiens SC;sam. 28/01 19:00;50;0.57848;;
Mauricio Tony;MO;23;34;5.71;5.71;5.83;19;19;36;0.84;0.84;0.9;2;2;6;0.89;0.89;0.94;1381;1381;2865;72.68;72.68;79.58;691;478;6;11.5;6.5;4.5;5.5;5.5;5;5;6;5;6;6;7;6;8;6;5;6;5.5;5;5;6;4.5;0;6;5;7;5;7.5;6.5;5;6;7;6;5;7.5;0;5;7;5.5;;;;;;;;;;;;;;;;6;Sochaux;Saint-Étienne;sam. 28/01 15:00;50;0.30204;0.38763;
Boutoutaou Aymen;MO;11;18;5.68;6.25;5.32;11;4;22;1.06;1.32;0.88;2;2;3;0.73;0.75;0.45;619;236;865;56.27;59;39.32;310;288;5.5;5.5;5;8;5.5;6.5;0;5;0;0;0;0;0;0;0;6;6;6.5;5;4.5;4.5;5;5;0;5;4.5;4;4.5;5.5;5.5;0;5;0;5.5;5;0;0;0;0;0;;;;;;;;;;;;;;;;5;Valenciennes;FC Metz;sam. 28/01 19:00;50;0.04844;0.14911;
Iglesias Jonathan;MO;14;24;5.64;5.73;5.44;18;15;33;0.8;0.84;0.72;2;2;3;1;1;0.94;1463;1199;2533;81.28;79.93;76.76;732;844;5.5;7;5;7.5;6;6;5;5.5;6;6;5;6.5;5;6;5;7;4.5;0;5;5;5.5;5;6;5;4.5;6;0;4.5;5;4.5;0;0;5;5;0;6;5.5;5.5;5;5.5;;;;;;;;;;;;;;;;5.5;Paris FC;Quevilly RM;sam. 28/01 19:00;50;0.52028;0.53199;
