Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Gendrey Valentin;DL;11;12;4.89;4.89;4.89;19;19;19;0.61;0.61;0.61;0;0;0;0.89;0.89;0.89;1543;1543;1543;81.21;81.21;81.21;;;;1000;5;4.5;5;5;6;4.5;5;4.5;3;5;5;5.5;5.5;5;4.5;5.5;5;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;2;7;0.7012;985;24;29;58.49;13;;;5.5;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Singo Stephane;DC;11;13;4.89;4.83;5.18;14;3;31;0.53;0.29;0.86;0;0;2;0.71;0.67;0.81;946;197;2229;67.57;65.67;71.9;;1115;7;1000;5;4.5;5;0;6;5;4;5;0;5;0;4;4.5;5;0;0;5;5;5.5;0;0;4.5;5;5.5;5;5.5;6;5;5;6;5;5;4;4.5;6.5;7;8;4.5;4.5;;;;1;1;8;0.7779;669;5;8;53.85;19;;;5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Meïté Soualiho;MD;10;11;4.88;0;4.88;12;0;12;0.74;0;0.74;0;0;0;0.92;0;0.92;873;0;873;72.75;0;72.75;;;;1000;0;4;0;5.5;3.5;6;5;5.5;5.5;5;4;5;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;3;0.8125;459;8;14;54.74;12;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Pezzella Giuseppe;DL;5;5;4.88;4.75;4.91;8;2;16;0.23;0.35;0.33;0;0;0;0.75;0.5;0.69;543;107;1100;67.88;53.5;68.75;;;;1000;4.5;5;0;0;0;0;0;0;5;0;5;5;5;5;0;4.5;0;0;0;0;0;0;0;0;5;4;0;5;0;5;0;5;0;0;5;5;5.5;0;1;;;;;;4;0.8311;388;5;6;47.17;8;;;5;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Henderson Liam;MD;12;12;4.88;0;4.81;13;0;32;0.62;0;0.52;0;0;2;0.54;0;0.5;599;0;1476;46.08;0;46.13;;738;4;1000;0;0;0;0;5;5;0;4;4.5;6;4.5;4.5;5.5;0;5.5;4;5;5.5;4.5;5;4.5;5;5;6;4;5;4.5;4.5;4.5;5;4.5;5;4.5;5;5;5;4;4.5;1.5;;;;1;3;1;0.8047;325;7;6;25.4;24;;;5;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
D'Ambrosio Danilo;DL;5;;4.88;0;5.09;4;0;16;0.25;0;0.33;0;0;0;0.25;0;0.38;105;0;683;26.25;0;42.69;;;;1000;0;0;0;0;0;0;0;0;0;0;5;0;5;0;5;4.5;0;0;0;0;5.5;5;5;0;5.5;5.5;5.5;4.5;0;0;5;5;5;0;0;5;0;5.5;;;;;;;;0.8521;80;2;2;45.45;3;;;5;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Machín José;MD;4;4;4.88;5.38;4.88;8;4;8;0.88;0.48;0.88;0;0;0;0.63;0.75;0.63;423;253;423;52.88;63.25;52.88;;;;1000;6;5;5.5;5;0;5;0;0;0;0;0;0;0;5;0;3;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;2;0.7647;305;7;2;39.13;12;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Akpa Akpro Jean-Daniel;DL;10;10;4.88;0;4.9;8;0;10;0.74;0;0.7;0;0;0;0.38;0;0.3;365;0;377;45.63;0;37.7;;;;1000;0;5.5;0;4.5;6;4.5;5;5;0;0;0;0;0;3.5;5;0;0;0;0;5.5;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;2;;;;;1;;0.806;201;4;11;51.92;9;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Zanoli Alessandro;DL;3;3;4.88;4.83;4.86;4;3;14;0.25;0.29;0.53;0;0;0;0;0;0.36;93;82;540;23.25;27.33;38.57;;;;1000;4.5;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;6;0;0;5;4.5;4.5;3.5;5;5;0;0;0;5;0;0;5;0;0;5;;;;;;;1;0.6969;80;1;1;44.44;;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Seck Demba;A;6;;4.88;4.75;4.43;8;2;14;0.35;0.35;1.34;0;0;0;0.5;0.5;0.43;311;90;448;38.88;45;32;;;;1000;5;4.5;0;0;0;4.5;4.5;0;0;0;0;0;5;5;0;5.5;0;5;0;4;0;0;4.5;5.5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;4.5;1.5;;;;;;1;0.7833;162;1;2;60;3;;;4.5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Ilkhan Emirhan;MO;7;;4.88;0;4.88;4;0;4;0.25;0;0.25;0;0;0;0.25;0;0.25;88;0;88;22;0;22;;;;1000;0;0;0;0;0;5;0;0;0;0;0;0;0;5;5;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.8281;61;2;1;23.08;5;;;0;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Caldirola Luca;DC;9;11;4.87;5.14;4.87;15;7;15;0.79;0.56;0.79;0;0;0;0.87;0.86;0.87;1168;543;1168;77.87;77.57;77.87;;;;1000;5;4.5;5.5;4.5;6;5;5.5;0;4;4;6;6;5;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;2;0.8526;859;14;6;57.78;15;;;5;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Magnani Giangiacomo;DC;6;;4.86;5.33;4.9;7;3;10;0.63;0.58;0.57;0;0;0;0.29;0;0.4;242;100;434;34.57;33.33;43.4;;;;1000;6;5;5;0;0;0;4;4.5;5;4.5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5.5;0;4.5;0;0;0;1;;;;;;;0.6846;95;9;3;53.33;5;;;0;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Murru Nicola;DL;8;;4.86;0;4.78;7;0;20;0.63;0;0.7;0;0;0;0.29;0;0.55;241;0;921;34.43;0;46.05;;;;1000;0;0;4;5;0;5;5.5;0;5.5;4;0;0;0;0;0;0;0;5;0;0;0;0;0;5;4;4.5;4.5;5;0;4;0;6;3.5;6;5;5;5;4;;;;;;;;0.8374;139;1;7;73.91;3;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Vranckx Aster;MD;8;;4.86;0;4.86;7;0;7;0.48;0;0.48;0;0;0;0;0;0;70;0;70;10;0;10;;;;1000;0;4.5;4;5;5.5;0;0;0;5;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;;0.4698;55;;2;40;2;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Kastanos Grigoris;MO;6;;4.85;0;5.1;10;0;25;0.53;0;0.76;0;0;1;0.2;0;0.32;283;0;883;28.3;0;35.32;;883;8;1000;0;5;0;4.5;5;0;0;0;0;5;0;5;4;4.5;5;0;6;0;4.5;5.5;5;5.5;5;5;5;5.5;0;0;4.5;4.5;5;6;4.5;0;0;0;8;5;;;;;;;2;0.7762;178;2;6;58.7;7;;;4;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Radovanovic Ivan;MD;11;;4.85;0;4.96;10;0;23;0.71;0;0.8;0;0;1;0.7;0;0.78;670;0;1635;67;0;71.09;;1635;5.5;1000;0;4.5;0;3.5;4.5;5;5;5.5;6;0;5.5;4.5;0;0;0;0;0;4.5;0;3;6.5;4.5;0;0;5.5;5.5;5.5;4;5;4.5;0;5;5.5;0;0;0;0;5.5;1;;;;;;;0.8009;335;8;4;54;4;;;0;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Buongiorno Alessandro;DC;11;;4.83;5.33;4.94;15;3;25;0.92;0.76;0.83;0;0;0;0.87;1;0.68;1178;270;1595;78.53;90;63.8;;;;1000;6;5.5;4.5;0;5.5;6;4;4;5.5;0;0;3;3.5;4.5;5.5;4.5;5;5.5;0;3.5;0;0;6;5.5;5;5;5;5;6;0;0;5;0;5;0;0;0;0;4.5;;;;;1;1;0.8011;779;30;8;55.8;32;;;6;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Lazaro Valentino;MO;8;9;4.83;0;4.83;15;0;15;0.75;0;0.75;0;0;0;0.87;0;0.87;1070;0;1070;71.33;0;71.33;;;;1000;0;0;6.5;5;4.5;0;4.5;5.5;5;4.5;5;3.5;5;4.5;5.5;3.5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;2;4;10;0.7718;812;2;5;49.3;11;;;5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Valoti Mattia;MO;4;4;4.83;4.5;4.83;6;1;6;0.41;0;0.41;0;0;0;0.33;0;0.33;230;10;230;38.33;10;38.33;;;;1000;4.5;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;4.5;4.5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.7561;121;2;5;61.11;7;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Tuia Alessandro;DC;1;1;4.83;5;4.83;3;1;3;0.76;0;0.76;0;0;0;0.67;0;0.67;198;18;198;66;18;66;;;;1000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.6838;107;5;;38.46;1;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Bianco Alessandro;MD;1;1;4.83;5;4.83;3;1;3;0.29;0;0.29;0;0;0;0.67;0;0.67;112;3;112;37.33;3;37.33;;;;1000;5;0;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8417;71;;1;46.67;3;;;0;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Asllani Kristjan;MD;8;;4.83;0;5.15;9;0;26;0.25;0;0.58;0;0;1;0.22;0;0.62;242;0;1518;26.89;0;58.38;;1518;6;1000;0;5;5;0;0;5;0;4.5;0;4.5;5;5;0;0;0;4.5;0;5;0;5;6.5;6;4.5;6;4.5;5.5;5;5;5;6;5;4.5;6;6;0;5;5;0;;;;;;;;0.8604;212;1;2;53.33;5;;;6;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
João Moutinho;DL;7;8;4.83;5;4.83;3;2;3;0.29;0;0.29;0;0;0;0;0;0;35;12;35;11.67;6;11.67;;;;1000;5;5;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.5556;41;;1;83.33;1;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Zanimacchia Luca;MO;9;;4.82;0;4.82;14;0;14;0.72;0;0.72;0;0;0;0.64;0;0.64;729;0;729;52.07;0;52.07;;;;1000;0;4.5;5;0;5;0;5;0;0;4.5;4.5;6.5;3.5;4.5;5;4;5.5;4.5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;5;0.7218;437;9;12;43.02;9;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Toljan Jeremy;DL;9;10;4.82;4.82;4.81;19;19;24;1.06;1.06;0.99;0;0;0;0.95;0.95;0.92;1679;1679;1986;88.37;88.37;82.75;;;;1000;5;4;5;4;3.5;5.5;4;3.5;6;4;4.5;7;6;3;5;5.5;6;5.5;4.5;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;3.5;5.5;5;4;;;;1;3;4;0.814;1157;13;17;59.7;5;;;5.5;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Consigli Andrea;G;14;17;4.82;0;4.99;17;0;35;1.12;0;1.36;0;0;0;1;0;1;1530;0;3142;90;0;89.77;;;;1000;0;0;5;4.5;3;6;4;3.5;6.5;4;4.5;6;6;4;5.5;6;4;6;3.5;5.5;5.5;6;2;4;6.5;6;5;5;4;0;6;8.5;6;2.5;6.5;3.5;6;4;5;;;;;;;;;;;;;19;8;5.75;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Saelemaekers Alexis;MD;6;8;4.8;0;5.02;10;0;27;0.59;0;0.53;0;0;0;0.6;0;0.56;460;0;1168;46;0;43.26;;;;1000;0;4.5;5;5;0;0;0;0;0;0;0;4.5;4.5;0;5;3.5;5.5;5.5;5;6;6;5.5;0;5;4.5;5.5;0;5.5;4.5;5;5;5;5;4.5;5;5;5;5.5;2;;;;1;;4;0.7488;272;4;8;41.07;12;;;5;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Molina Salvatore;MD;1;;4.8;0;4.8;5;0;5;0.57;0;0.57;0;0;0;0.2;0;0.2;229;0;229;45.8;0;45.8;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4.5;5.5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;2;0.8011;149;1;5;55;4;;;0;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Dodô;DL;11;12;4.8;0;4.8;15;0;15;0.9;0;0.9;0;0;0;0.87;0;0.87;1021;0;1021;68.07;0;68.07;;;;1000;0;3.5;4.5;5;5;5;7;5;4;5;3;0;0;4.5;5;0;5.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;1;;3;0.8684;780;9;8;53.16;20;;;3;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Amian Kelvin;DL;9;;4.79;4.79;4.69;12;12;27;0.5;0.5;0.7;0;0;1;0.67;0.67;0.85;779;779;2084;64.92;64.92;77.19;;2084;4.5;1000;4;6;4.5;4.5;4.5;5;4.5;4.5;5;5;5;5;0;0;0;0;0;0;0;4;5;4.5;4.5;4;4;6;6;4;5;0;3;0;4;0;5.5;5;0;4.5;1.5;;;;1;1;3;0.7517;481;7;11;51.95;11;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Oudin Remi;MO;9;11;4.79;0;4.83;12;0;29;0.26;0;0.62;0;0;1;0.08;0;0.38;241;0;1071;20.08;0;36.93;;1071;6.5;1000;0;4.5;4.5;5;4.5;5;5;5;5;4.5;4.5;0;5;0;5;0;0;0;0;4.5;5;4;4.5;5;4.5;5;0;4.5;0;4.5;4.5;5;6.5;5;4.5;7;4;4.5;;;;;;;6;0.5912;187;9;4;50;3;;;5;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Ekdal Albin;MD;9;;4.79;0;4.92;14;0;24;0.47;0;0.69;0;0;0;0.36;0;0.5;539;0;1154;38.5;0;48.08;;;;1000;0;5;4.5;4.5;4.5;5;5;5.5;4.5;5;5;5;5;0;0;0;3.5;0;5;0;0;0;7;5;5;0;0;5.5;0;4.5;0;5.5;5.5;0;5;0;4.5;3.5;;;;;1;1;2;0.6859;318;5;8;46.97;12;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Barberis Andrea;MD;7;;4.79;0;4.79;7;0;7;0.86;0;0.86;0;0;0;0.43;0;0.43;311;0;311;44.43;0;44.43;;;;1000;0;0;0;0;0;0;0;0;4;5.5;6;5;5;0;0;0;0;3.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;;0.7332;187;8;2;55;;;;5;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Kiwior Jakub;DC;10;11;4.79;0;4.88;17;0;33;0.88;0;0.85;0;0;0;1;0;1;1447;0;2887;85.12;0;87.48;;;;1000;0;0;6;4;6;5.5;4;4.5;4;5;5;3.5;6;5.5;4.5;4;4;4;6;4;4.5;4.5;4.5;5;4.5;5.5;5;4;7;0;5.5;5.5;4.5;0;6;5.5;0;4;1.5;;;;;1;4;0.8362;980;25;18;51.43;16;;;5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Tameze Adrien;MD;11;13;4.78;5.2;5.16;18;5;35;0.62;0.27;0.82;0;0;1;0.89;1;0.86;1390;418;2704;77.22;83.6;77.26;;2704;8;1000;5.5;5;5.5;5;5;0;4;4;5.5;5.5;4;4.5;4.5;4.5;5;5;5.5;4.5;3.5;5;5;6;5.5;5.5;6.5;5;6;5;6;5;0;0;8;4.5;5;6;5;5.5;2;;;;;;3;0.7365;681;13;13;47.2;15;;;6.25;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Verde Daniele;A;8;8;4.78;4.5;5.3;9;1;25;0.26;0;0.84;0;0;4;0.33;1;0.6;323;45;1406;35.89;45;56.24;;352;5.5;1000;4.5;0;0;0;5;4.5;5;0;4.5;5;5;0;0;0;0;0;4.5;0;5;6;7;6.5;6;0;5;4.5;4.5;5.5;5.5;6;4.5;5;5.5;0;7.5;6;0;4.5;1;;;;;;3;0.6286;176;2;;50;1;;;5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Hristov Petko;DC;8;;4.78;4.5;4.85;9;1;13;0.36;0;0.38;0;0;1;0.44;1;0.54;361;45;593;40.11;45;45.62;;593;5.5;1000;4.5;0;0;0;0;0;5;4.5;0;0;0;0;5;5;5;4;5;5;0;0;0;4.5;5.5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;;;;;1;0.755;256;3;4;63.64;1;;;5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Rogerio;DL;9;10;4.78;4.44;4.78;18;8;27;0.84;0.86;0.91;0;0;0;0.94;0.88;0.81;1514;614;2049;84.11;76.75;75.89;;;;1000;5.5;4.5;5;3;4;5;5;3.5;0;4.5;5.5;5.5;6.5;4;5;5.5;5;5;4;0;6.5;0;3;0;5;5.5;5;0;0;0;0;0;0;0;4;3.5;5.5;5;4;;;;2;1;7;0.8154;1253;17;13;52.58;11;;;5.5;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Stojanovic Petar;DL;9;10;4.77;0;4.55;15;0;31;0.78;0;0.93;0;0;0;0.87;0;0.9;1119;0;2467;74.6;0;79.58;;;;1000;0;5;4.5;4.5;0;4.5;0;0;3;5.5;5;4;5.5;5.5;4;6;4.5;4.5;5.5;6.5;4.5;0;3;5;4;4.5;4.5;0;5;4;3;4;5.5;5.5;0;4.5;3;3;3.5;;;;1;;3;0.735;859;9;17;54;8;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Quagliata Giacomo;DL;10;;4.77;0;4.77;13;0;13;0.6;0;0.6;0;0;0;0.31;0;0.31;488;0;488;37.54;0;37.54;;;;1000;0;4;0;0;5;5;4.5;5;5;5.5;4;5;0;0;5;3.5;5.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;4;0.6634;328;8;7;43.14;10;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Winks Harry;MD;1;1;4.75;4.75;4.94;2;2;16;0.35;0.35;0.85;0;0;0;0.5;0.5;0.44;118;118;771;59;59;48.19;;;;1000;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;4.5;0;4.5;0;5;0;4.5;0;6.5;0;4;3.5;5.5;0;5;6;;;;;;;1;0.8794;93;1;3;62.5;1;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Chiesa Federico;A;7;14;4.75;4.8;5.06;6;5;8;1.13;1.25;1.24;0;0;1;0.17;0.2;0.38;208;191;321;34.67;38.2;40.13;;321;7;1000;4.5;3;6;4.5;6;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;;;;;2;2;5;0.7767;138;;4;48;4;;;0;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Pegolo Gianluca;G;7;7;4.75;4.75;4.75;2;2;2;1.06;1.06;1.06;0;0;0;1;1;1;180;180;180;90;90;90;;;;1000;5.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;2;1;0;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Báez Jaime;MO;1;1;4.75;0;4.75;2;0;2;0.35;0;0.35;0;0;0;0.5;0;0.5;96;0;96;48;0;48;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.7;64;;2;63.64;1;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Milanese Tommaso;MO;1;1;4.75;0;4.75;2;0;2;0.35;0;0.35;0;0;0;0;0;0;26;0;26;13;0;13;;;;1000;0;0;0;4.5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.75;22;;;33.33;1;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Aiwu Emanuel;DC;10;;4.75;0;4.75;14;0;14;0.94;0;0.94;0;0;0;0.79;0;0.79;1013;0;1013;72.36;0;72.36;;;;1000;0;5;0;0;4;5.5;5;6;4.5;0;3.5;0;3.5;6;6;3.5;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;1;0.7951;667;19;26;66.67;12;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Iling-Junior Samuel;MO;3;4;4.75;0;4.75;4;0;4;0.5;0;0.5;0;0;0;0;0;0;45;0;45;11.25;0;11.25;;;;1000;0;4.5;0;4.5;0;0;0;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;0.9583;27;;1;44.44;3;;;0;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Duncan Alfred;MD;10;;4.73;4.65;4.91;13;10;29;0.44;0.47;0.74;0;0;1;0.46;0.6;0.55;541;480;1455;41.62;48;50.17;;1455;7;1000;4.5;4.5;4.5;4;4.5;5;5;5.5;4;5;0;5;5;0;0;0;0;5;0;7;4;6;5;4;5;6;5.5;6;4.5;5.5;0;5;4.5;4.5;0;5;0;3.5;2;;;;;;2;0.7868;351;3;7;43.55;11;;;4.5;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
Daniliuc Flavius;DL;10;11;4.73;4.5;4.9;13;1;29;0.86;0;0.76;0;0;0;0.85;1;0.72;1030;85;1970;79.23;85;67.93;;;;1000;4.5;0;4.5;5;4;4.5;0;6;6;4;5.5;3;4.5;4.5;5.5;0;0;0;0;4.5;5;4.5;6;4.5;6;5;5;0;0;0;5.5;0;5;4.5;4;0;5;6.5;1;;;;1;;1;0.8472;718;12;13;59.3;16;;;4.5;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Caldara Mattia;DC;9;9;4.71;5;4.9;12;3;25;0.81;0.87;0.79;0;0;0;0.67;0.67;0.84;802;204;1972;66.83;68;78.88;;;;1000;4;5.5;5.5;0;5;5.5;4.5;0;0;4;0;3.5;5;0;0;0;4;4;6;5.5;6.5;4.5;4.5;0;5;0;5.5;3.5;0;0;0;6;5;5;4.5;5.5;0;5;2;;;;;;1;0.7798;538;13;7;55.29;12;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Dest Sergiño;DL;9;15;4.71;0;4.73;7;0;15;0.57;0;0.5;0;0;0;0.14;0;0.47;236;0;773;33.71;0;51.53;;;;1000;0;4.5;0;5;5;0;0;5;5;0;0;5;3.5;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;5.5;4.5;4.5;5;4.5;4;0;;;;;;;1;0.8922;210;2;5;52.63;5;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Nikolaou Dimitrios;DC;9;10;4.71;0;4.63;17;0;34;0.87;0;0.95;0;0;0;0.94;0;0.97;1419;0;2949;83.47;0;86.74;;;;1000;0;5.5;6;5;5;5;0;4;4.5;4.5;3;3;5.5;5;5;5;5;3.5;5.5;3.5;4.5;3.5;3;3.5;4;5.5;6;3.5;5.5;5;6.5;4;4.5;0;6;4.5;0;4.5;2.5;;;;;;4;0.7483;941;14;15;57.14;10;;;4.5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Tsadjout Frank;A;6;6;4.7;0;4.7;5;0;5;0.45;0;0.45;0;0;0;0.4;0;0.4;188;0;188;37.6;0;37.6;;;;1000;0;5;5;0;0;0;5;0;0;0;0;0;0;0;4;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;1;0.6055;83;2;3;45;7;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Pussetto Ignacio;A;6;;4.7;0;4.7;5;0;20;0.57;0;0.94;0;0;3;0.2;0;0.25;150;0;629;30;0;31.45;;210;6;1000;0;0;0;0;0;0;0;5;5.5;4.5;0;4;0;0;4.5;0;0;0;0;0;3;5;6;4;6.5;0;6;4.5;4.5;4;0;0;4.5;6;0;4.5;3.5;5;;;;;;1;3;0.65;86;;3;42.86;7;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Rincón Tomás;MD;10;13;4.69;0;4.81;16;0;32;0.96;0;0.88;0;0;0;0.94;0;0.88;1220;0;2347;76.25;0;73.34;;;;1000;0;0;3.5;6;5;5;0;5;5.5;5;5.5;3.5;4;4.5;5;6.5;3;4;4;4;5.5;4.5;0;4.5;4.5;4.5;4.5;5;5;5;0;5;5;7.5;4.5;4.5;5.5;0;2.5;;;;2;2;2;0.8229;770;18;17;52.17;25;;;4;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
