Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j21;j20;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Pedro Neto;MO;6;8;5;0;4.88;8;0;21;0.76;0;0.69;0;0;1;1;0;0.62;606;0;1070;75.75;0;50.95;;1070;6.5;1000;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;5;5;4;5;6;6;6.5;5;5;5;4.5;4.5;4.5;4;0;0;4.5;4.5;5;0;0;0;0;3;;;;;2;5;0.8525;351;3;6;38.57;5;;;3.25;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Olsen Robin;G;7;7;5;0;4.75;3;0;4;1;0;0.96;0;0;0;0.67;0;0.75;235;0;325;78.33;0;81.25;;;;1000;0;0;0;6;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;6;3;0;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Tierney Kieran;DL;10;11;5;0;5.16;15;0;25;0.38;0;0.59;0;0;1;0.27;0;0.56;460;0;1359;30.67;0;54.36;;1359;7;1000;0;5;0;4.5;5.5;0;5;5;5;0;5;5;5;6;0;0;4.5;4.5;5;5;5;0;0;0;0;0;0;0;0;6;6;4.5;4.5;5;0;5.5;5.5;0;2;;;;;;2;0.6082;364;9;4;48.39;4;;;5;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Palmer Cole;MO;4;4;5;5;5;9;1;9;0;0;0;0;0;0;0;0;0;111;9;111;12.33;9;12.33;;;;1000;5;0;0;0;5;0;0;0;5;0;0;5;5;5;0;0;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.9077;104;1;1;63.16;1;;;0;Man. City;Arsenal;mer. 15/02 20:30;50;0.52998;0.59794;
Rodák Marek;G;7;7;5;0;5;2;0;2;0.71;0;0.71;0;0;0;1;0;1;180;0;180;90;0;90;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;2;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Gómez Sergio;DL;5;9;5;0;5;5;0;5;0.35;0;0.35;0;0;0;0;0;0;106;0;106;21.2;0;21.2;;;;1000;0;0;0;0;0;0;0;0;0;0;0;4.5;5.5;5;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;1;0.8273;107;2;1;42.86;;;;0;Man. City;Arsenal;mer. 15/02 20:30;50;0.52998;0.59794;
Price Isaac;MO;1;1;5;0;4.75;1;0;2;0;0;0.35;0;0;0;0;0;0;32;0;45;32;0;22.5;;;;1000;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8462;18;;;50;;;;2.25;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Hutchinson Omari;MO;3;3;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;22;0;22;22;0;22;;;;1000;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8;15;1;;;;;;0;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Moran Andrew;MO;1;1;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;11;0;11;11;0;11;;;;1000;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5;6;;;;;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Cafú;MD;1;1;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;6;0;6;6;0;6;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;1;3;;;;;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Spence Djed;DL;3;3;5;0;5;4;0;4;0.41;0;0.41;0;0;0;0;0;0;5;0;5;1.25;0;1.25;;;;1000;0;0;0;4.5;0;0;0;0;0;5;5;0;0;0;0;0;0;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.275;14;;;33.33;;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Ronan Connor;MD;3;3;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;;;;1000;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;1;4;;;;;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Juan Larios;DL;6;;5;0;5;5;0;5;0.61;0;0.61;0;0;0;0.4;0;0.4;152;0;152;30.4;0;30.4;;;;1000;0;0;0;0;0;0;6;0;0;5;0;5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.8544;112;3;6;57.14;1;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Lembikisa Dexter;DL;1;1;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;22;0;22;22;0;22;;;;1000;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.8182;13;;;;;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Schade Kevin;A;8;8;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;8;0;8;8;0;8;;;;1000;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5;6;;;;;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Ozoh David;MO;;;5;5;5;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;;;;1000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;1;4;;;;;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Bissouma Yves;MD;11;12;4.97;0;5.25;18;0;32;0.44;0;1.05;0;0;1;0.44;0;0.66;801;0;1884;44.5;0;58.88;;1884;7.5;1000;0;5.5;0;4.5;5;5;5;4.5;4.5;4.5;5.5;6;5;5;5;0;4.5;5.5;5;5;4.5;4.5;7.5;6;7.5;0;7;6;0;0;3.5;0;4.5;2.5;5.5;0;0;0;1;;;;;1;1;0.8566;655;9;10;49.18;14;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Amartey Daniel;DC;13;15;4.97;5.13;5.03;17;12;37;0.94;0.98;0.85;0;0;0;0.88;0.92;0.84;1364;1013;2877;80.24;84.42;77.76;;;;1000;4.5;4;5;5;3.5;7;6;5;6;6;5;4.5;0;0;0;5;0;5.5;4;3.5;5;5;5.5;4.5;3.5;0;4;5.5;5;6;5;5.5;5.5;4.5;4.5;5.5;5;6.5;4.5;;;;;1;1;0.9121;1097;8;6;56.82;7;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Cucurella Marc;DL;15;18;4.97;5;5.18;18;1;40;0.83;0;0.97;0;0;1;0.83;1;0.93;1197;90;3177;66.5;90;79.43;;3177;7.5;1000;5;0;4.5;6;6.5;5;4.5;3.5;5;6;5;5.5;0;0;5;4.5;5;5.5;3;5;5;6;6;7.5;6;5;7;6;5.5;3.5;5.5;5;4;4;5.5;5.5;5;5.5;3;;;;2;2;6;0.856;1108;10;16;59.48;10;;;5;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Konsa Ezri;DC;12;14;4.97;4.97;4.86;20;20;33;0.88;0.88;0.9;0;0;0;0.95;0.95;0.97;1703;1703;2785;85.15;85.15;84.39;;;;1000;5.5;6;5;6;3.5;5.5;5.5;4;7;4;4.5;4.5;5.5;6;0;4.5;4.5;4.5;4;5;4.5;0;5.5;5;0;5.5;4.5;3;4;5;0;0;6;0;0;4;6;5;4.5;;;;;;1;0.8049;1119;16;7;74.02;7;;;2.75;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Richarlison;A;20;30;4.96;0;5.31;12;0;31;0.84;0;1.08;0;0;7;0.42;0;0.74;469;0;2108;39.08;0;68;;301;6;1000;0;4.5;0;0;0;5;0;0;0;0;5;4.5;5;5;4;7;5;6;4.5;4;0;0;6.5;6;6.5;5;7;5;6;5.5;4.5;3;5;4.5;5.5;5;4.5;7;;;;;2;1;4;0.7544;255;4;6;38.36;7;;;7;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Djenepo Moussa;MO;7;7;4.96;5;4.91;12;1;16;0.4;0;0.42;0;0;0;0.5;0;0.38;574;6;599;47.83;6;37.44;;;;1000;5;0;0;0;5;0;0;4.5;0;5;0;5;0;5;0;4.5;5;5;6;5;4.5;4;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;;;;;1;;6;0.7445;333;11;9;52.17;6;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Roerslev Mads;DL;5;5;4.96;4.86;4.79;12;11;24;0.66;0.6;1.04;0;0;1;0.75;0.73;0.71;810;720;1608;67.5;65.45;67;;1608;7;1000;5.5;5;4.5;6;4;5;4.5;5;4;5;5;0;0;0;0;0;0;0;0;6;0;0;5;0;3.5;6;0;5;6;5;0;0;0;0;0;3;4;0;3;;;;;2;3;0.5454;324;6;8;44.44;2;;;1.5;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Bella-Kotchap Armel;DC;10;12;4.96;0;4.96;13;0;13;0.88;0;0.88;0;0;0;1;0;1;1030;0;1030;79.23;0;79.23;;;;1000;0;0;5;4;0;4;4.5;0;0;0;5.5;4;4;5.5;0;5;6;6;6.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;2;0.7388;640;27;7;70.33;6;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Dunk Lewis;DC;10;12;4.95;4.95;5;19;19;34;1.15;1.15;1.08;0;0;1;1;1;1;1709;1709;3023;89.95;89.95;88.91;;3023;6;1000;4.5;6;6;3.5;5.5;3;5;6;3;6;5.5;5;3.5;0;0;5.5;3;5.5;6;6;5.5;5.5;5.5;6;6;4.5;5.5;5.5;6;3.5;5;6;4;0;6;0;0;0;5;;;;;;2;0.8718;1611;21;7;51.52;12;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Lewis Rico;DL;1;2;4.94;5;4.94;8;1;8;0.32;0;0.32;0;0;0;0.5;1;0.5;363;45;363;45.38;45;45.38;;;;1000;5;0;4.5;5;5;0;0;0;0;0;0;4.5;0;0;5;0;5.5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;1;1;0.9314;324;1;5;50;3;;;0;Man. City;Arsenal;mer. 15/02 20:30;50;0.52998;0.59794;
Loftus-Cheek Ruben;MO;10;10;4.93;0;4.98;14;0;25;0.81;0;0.81;0;0;0;0.86;0;0.72;957;0;1605;68.36;0;64.2;;;;1000;0;0;0;0;0;5;4.5;4;5.5;5;6;5.5;5;0;0;5.5;4.5;6;3;4.5;5;0;5;5.5;6;5;5;7;4;0;0;4.5;4.5;4.5;4.5;0;0;0;3.5;;;;;1;7;0.8569;707;9;7;55.3;6;;;0;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Colback Jack;MD;3;3;4.93;0;4.93;7;0;7;0.35;0;0.35;0;0;0;0.14;0;0.14;231;0;231;33;0;33;;;;1000;0;5.5;5;5;0;5;0;0;0;0;0;0;0;0;0;4.5;5;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;;0.7662;95;1;8;64;4;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Webster Adam;DC;11;12;4.93;0;5.11;14;0;28;0.78;0;0.95;0;0;2;0.93;0;0.79;1171;0;2065;83.64;0;73.75;;1033;7;1000;0;5;0;0;0;0;5.5;6;4;5;3.5;5;4;0;0;5;4;6;5.5;5;5.5;6;5;5;5;4;0;5;0;4.5;0;0;0;0;7.5;7;6;5;3;;;;;1;1;0.8575;1006;13;7;60.76;5;;;5;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Toti;DC;3;3;4.93;0;4.41;7;0;11;0.61;0;1.56;0;0;0;0.43;0;0.64;307;0;577;43.86;0;52.45;;;;1000;0;5;5;5;5;4.5;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;;;;;;;0.9023;216;2;2;63.64;5;;;2;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Ayling Luke;DL;9;9;4.92;4.83;4.41;12;9;27;0.79;0.83;1.26;0;0;1;0.42;0.56;0.74;519;471;1805;43.25;52.33;66.85;;1805;7;1000;6;4;5.5;5;5;4;5;5.5;3.5;0;0;5;4.5;0;0;6;0;0;0;0;0;0;0;3;2;5;0;4.5;4.5;7;0;5.5;3;3;3.5;3;5;0;1;;;;1;2;4;0.5553;373;10;7;56.67;6;;;3;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Dembélé Siriki;MO;1;1;4.92;5;4.92;6;5;6;0.38;0.35;0.38;0;0;0;0;0;0;104;97;104;17.33;19.4;17.33;;;;1000;4.5;5;5;5;5.5;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8599;82;1;1;37.5;1;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Forshaw Adam;MD;1;1;4.9;0;4.73;5;0;15;0.22;0;0.7;0;0;0;0.4;0;0.6;157;0;834;31.4;0;55.6;;;;1000;0;0;0;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;6;5.5;0;5;3;4.5;4.5;5;0;0;;;;;;;;0.8983;88;;1;47.37;2;;;4.5;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Kovacic Mateo;MO;11;14;4.9;0;5.16;15;0;29;0.74;0;0.93;0;0;1;0.47;0;0.48;831;0;1572;55.4;0;54.21;;1572;7.5;1000;0;5;5;4.5;0;5.5;4.5;3;5;5.5;5.5;6;4;0;4.5;5;5.5;5;0;0;0;0;0;5;5;0;4.5;8;5.5;0;5;5;0;4.5;0;5;5.5;5.5;1.5;;;;1;2;2;0.8371;744;10;12;43.28;10;;;7.5;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Hughes Will;MD;8;8;4.89;4.83;4.96;14;6;26;0.29;0.26;0.71;0;0;0;0.07;0;0.42;238;82;1033;17;13.67;39.73;;;;1000;5;4.5;4.5;5;5;5;0;4.5;0;0;0;5;5;0;5.5;0;0;5;5;5;4.5;6;0;5.5;5;0;4;0;0;0;0;5;0;0;4.5;0;3.5;4;;;;;;;;0.7494;169;3;4;40.54;10;;;4;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Guéhi Marc;DC;14;16;4.89;4.5;5.12;19;4;37;1.3;1.87;1.1;0;0;0;1;1;1;1710;360;3313;90;90;89.54;;;;1000;5;4.5;2;6.5;0;4.5;5;6;3;5.5;6;6;4.5;0;7;6;5;3.5;5;5;3;0;6;5.5;5.5;6;4;4;6;5.5;6;5.5;5;5.5;5;0;4.5;5.5;3.5;;;;;1;;0.851;1337;21;12;60.98;15;;;5.5;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Duffy Shane;DC;5;8;4.88;0;4.67;4;0;9;0.25;0;0.5;0;0;0;0;0;0.33;4;0;304;1;0;33.78;;;;1000;0;0;0;0;0;0;0;0;5;0;0;4.5;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;4.5;0;3.5;5;0;0;0;;;;;;;;0.25;6;;;75;;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Lascelles Jamaal;DC;8;10;4.88;0;5.09;4;0;16;0.25;0;0.76;0;0;0;0.25;0;0.56;105;0;901;26.25;0;56.31;;;;1000;0;0;0;0;0;0;0;5;0;0;5;0;5;0;0;0;4.5;0;0;0;0;5.5;5;3;5;6;0;0;5;0;4.5;0;5;0;0;6;6;5;;;;;;;;0.6351;45;;;58.33;4;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Zanka;DC;5;5;4.88;0;4.92;12;0;13;0.68;0;0.67;0;0;0;0.67;0;0.69;735;0;825;61.25;0;63.46;;;;1000;0;5;5.5;5.5;4.5;6;4;0;4;5;0;0;5;0;0;4.5;4;5.5;0;0;0;0;0;0;0;0;0;5.5;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;1;0.7066;430;14;7;52.94;6;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Johnson Ben;DL;5;7;4.88;5;4.87;8;1;19;0.23;0;0.44;0;0;0;0.75;0;0.74;497;9;1219;62.13;9;64.16;;;;1000;5;0;0;0;0;0;0;0;5;5;4.5;0;0;0;0;0;0;5;5;4.5;5;5;5;0;0;5.5;5;0;0;3.5;4.5;5;5.5;5;0;0;0;0;1;;;;;;1;0.6472;397;5;7;62.5;1;;;2.5;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Diallo Ibrahima;MD;7;7;4.88;5.25;4.98;12;2;24;0.64;1.06;0.76;0;0;0;0.75;1;0.63;669;175;1189;55.75;87.5;49.54;;;;1000;6;4.5;0;0;5;0;0;4.5;5.5;5;5.5;3.5;0;4.5;0;4.5;5;0;0;0;5;0;4;4.5;0;0;0;4.5;6;0;0;5;0;0;5;5;5;4;;;;;;;;0.7971;383;4;9;55;15;;;3.83;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Gil Bryan;A;3;3;4.88;0;4.8;4;0;20;1.49;0;0.73;0;0;0;0.5;0;0.5;148;0;843;37;0;42.15;;;;1000;0;4.5;7;3.5;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4.5;4;0;4;0;5;0;5.5;5.5;4.5;4.5;0;5;4.5;4.5;0;2;;;;1;;1;0.8823;88;1;1;35;2;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Traoré Boubacar;MD;8;8;4.88;0;5.02;8;0;25;0.23;0;0.7;0;0;0;0.5;0;0.84;381;0;1843;47.63;0;73.72;;;;1000;0;0;0;0;0;5;5;4.5;5;4.5;5;0;5;5;0;0;0;0;0;0;0;3;5;6;6;4;5.5;5;0;0;0;0;4.5;0;5;5;4.5;5;;;;;1;1;;0.8245;166;7;4;44;10;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Lamptey Tariq;DL;9;11;4.88;4.75;5.03;16;6;37;0.39;0.61;0.63;0;0;0;0.06;0.17;0.32;308;138;1373;19.25;23;37.11;;;;1000;5;5;5;3.5;5;5;0;4.5;5;5;0;5;5;0;0;5;5;5;0;5;5;5.5;5;5;5;0;5.5;4.5;4.5;5;5;4.5;4;3.5;7;6;6;5.5;;;;;;;2;0.749;270;5;5;50.98;4;;;5.5;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Elanga Anthony;A;8;9;4.88;0;5.03;13;0;33;0.62;0;0.83;0;0;2;0.38;0;0.58;394;0;1593;30.31;0;48.27;;797;6;1000;0;0;4;4.5;4.5;5.5;5;5;4.5;4.5;0;0;0;0;0;0;5;6;6;4.5;4.5;5;5.5;4;6.5;4.5;7;4;5;4;4.5;5.5;5;6;4.5;4.5;5.5;5;2;;;;1;2;1;0.7265;191;1;;42.55;2;;;6;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Enciso Julio;A;5;5;4.88;0;4.88;4;0;4;0.85;0;0.85;0;0;0;0;0;0;112;0;112;28;0;28;;;;1000;0;0;5;4.5;0;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.6917;53;;;31.25;4;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Faes Wout;DC;13;15;4.86;4.86;5.1;14;14;35;1.23;1.23;1.15;0;0;2;1;1;1;1260;1260;3150;90;90;90;;1575;6;1000;4.5;4;5.5;3;4;6;6;5;6;5.5;5.5;5;6;2;0;0;0;0;0;0;0;5.5;5;5;5.5;5;5.5;6;3;5;5.5;7;5.5;5.5;6;6;7.5;3.5;5.5;;;;;;;0.857;1173;14;15;61.32;14;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Jansson Pontus;DC;5;6;4.86;0;5.02;7;0;26;0.85;0;1.1;0;0;2;0.86;0;0.96;515;0;2225;73.57;0;85.58;;1113;7;1000;0;0;0;5;0;0;0;0;0;0;0;0;5.5;3.5;0;5;0;0;4;6;5;5;5;7.5;4;6;7;0;6;4.5;6;0;4;5;6;5.5;3.5;0;1.5;;;;;;;0.7194;293;8;2;65.71;1;;;3.5;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Kristensen Rasmus;DL;9;10;4.86;0;4.86;14;0;14;0.57;0;0.57;0;0;0;0.93;0;0.93;1136;0;1136;81.14;0;81.14;;;;1000;0;0;0;5;4.5;4.5;4.5;6;0;4.5;5;4;5;0;0;0;5;5;5.5;4;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;1;2;7;0.6967;831;21;20;59.29;16;;;0;Leeds;Man. United;mer. 25/01 21:30;16.2601626;0.321;0.3334;
Milner James;MD;9;9;4.85;4.5;5.06;13;1;25;0.66;0;0.67;0;0;0;0.38;1;0.32;535;72;868;41.15;72;34.72;;;;1000;4.5;0;0;0;0;5;0;4;5;5;6;0;4;0;0;4.5;5.5;5.5;4.5;5.5;4;5;7;0;6;0;0;0;5;5;5;5;0;0;5;0;5;0;1.5;;;;1;1;5;0.783;515;8;4;42.31;7;;;4.75;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Philippe Coutinho;MO;12;19;4.85;4.8;4.94;17;5;36;0.55;0.76;1.24;0;0;4;0.35;0;0.61;661;91;1923;38.88;18.2;53.42;;481;6;1000;5;5;3.5;5.5;5;0;0;5;4.5;0;5;4.5;5.5;5.5;0;4.5;4.5;5;5.5;5;4;6.5;5;5.5;5.5;5;4.5;4;4.5;5;5;7.5;6;4;4.5;8;4;6;2;;;;;;5;0.7092;467;3;9;42.39;14;;;2.5;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Kelly Lloyd;DC;3;3;4.85;4.4;4.85;10;5;10;1.36;0.55;1.36;0;0;0;1;1;1;900;450;900;90;90;90;;;;1000;5;4.5;4.5;3.5;4.5;0;0;0;0;0;0;0;0;0;0;5.5;6.5;0;4;3;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;2;;;0.7965;597;13;7;65.38;8;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Veltman Joël;DL;9;10;4.85;5.5;4.93;17;3;38;0.82;0.5;0.92;0;0;1;0.76;0.33;0.89;1195;155;3014;70.29;51.67;79.32;;3014;6.5;1000;5;5.5;6;0;5.5;5;5;0;4.5;5;3.5;4;3.5;0;0;5;3.5;4.5;6;5.5;5.5;6.5;5.5;6;6;4.5;6.5;5.5;6;3.5;4;3.5;4;3.5;6;4.5;5;5;4;;;;1;1;1;0.8316;997;12;21;60;16;;;5;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Toffolo Harry;DL;3;3;4.85;0;4.85;10;0;10;0.67;0;0.67;0;0;0;0.6;0;0.6;611;0;611;61.1;0;61.1;;;;1000;0;0;5;0;5.5;0;0;0;0;5;3.5;5;0;0;0;0;5;4.5;5.5;5.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;5;0.5529;350;6;6;57.14;3;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Emerson;DL;5;5;4.83;5.5;4.93;9;1;23;0.43;0;0.79;0;0;0;0.56;1;0.74;367;81;1409;40.78;81;61.26;;;;1000;5.5;0;0;4.5;0;0;0;0;0;0;5;4.5;5;5;0;4;5;5;0;0;0;5;0;4;6.5;0;5;5;0;4;0;3;6.5;5;4.5;6;5;0;1;;;;;;3;0.8326;254;4;1;50;4;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Jones Curtis;MO;7;8;4.83;4.5;5.2;6;1;15;0.26;0;0.65;0;0;0;0.17;0;0.47;184;8;627;30.67;8;41.8;;;;1000;4.5;0;4.5;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;5.5;0;5.5;0;0;5;4.5;0;0;5;5.5;0;;;;;;;1;0.8645;179;1;2;46.15;3;;;4.75;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Chalobah Trevoh;DC;10;10;4.83;5.5;5.08;12;2;20;1.07;0;0.94;0;0;0;0.92;1;0.9;972;171;1582;81;85.5;79.1;;;;1000;5.5;5.5;0;0;5;5;5;2;5;5.5;5;6;0;0;3.5;0;0;5;0;0;0;0;0;0;0;6;6;0;0;0;5;6;5.5;0;0;0;0;0;4;;;;;;1;0.8135;753;13;10;55.41;7;;;5;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Perisic Ivan;MO;11;15;4.83;0;5.25;20;0;38;1.08;0;1.09;0;0;4;0.65;0;0.82;1179;0;2648;58.95;0;69.68;;662;6;1000;0;4.5;7;3;4.5;4;5.5;6;4.5;4;5.5;5;3;5.5;3;5;5;5;6;6;4.5;7;6.5;6;6.5;6;6.5;7;4.5;6;4;0;6;4.5;5;6.5;5;5;4;;;;5;6;21;0.744;810;13;13;42.48;16;;;5;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
