Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;j19;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Lewandowski Robert;A;39;112;6.13;0;6.13;15;0;15;1.71;0;1.71;13;0;13;0.93;0;0.93;1158;0;1158;77.2;0;77.2;89;89;6;3;0;0;0;4.5;2.5;4.5;6;7;7.5;5;4.5;6.5;8;7.5;7.5;8;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5;;;1;4;3;12;0.7942;512;;4;44.27;19;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Joselu;A;32;56;5.72;5.72;5.38;18;18;36;1.2;1.2;1.31;10;10;15;1;1;1;1620;1620;3166;90;90;87.94;162;211;6;3.2;5;7.5;6.5;6.5;4.5;7;5;4.5;4;6.5;8;6;4.5;6;4;6.5;5;6;0;6;7;3;6.5;6;7;4;4;3.5;4.5;0;4.5;3.5;6;6;4;3.5;5;6.5;3;3;;1;2;2;10;0.6156;713;4;1;56.34;12;;;0;Espanyol;Almería;ven. 27/01 21:00;50;0.39208;0.37941;
Benzema Karim;A;43;105;6.15;6.5;6.15;10;3;23;1.27;0.87;1.39;9;4;21;1;1;0.96;898;270;1933;89.8;90;84.04;100;92;5.5;4.78;7;0;5.5;7;0;0;0;0;7;6.5;0;3.5;0;0;5;8;6;6;4;0;8;0;6;5;7;5;6;0;8;7;6.5;7;0;0;3;0;7.5;0;4;3;1;1;1;5;11;0.8476;609;;4;37.25;3;;;7.5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Aspas Iago;A;38;62;5.58;5.58;5.57;18;18;36;1.25;1.25;1.31;8;8;14;0.89;0.89;0.94;1480;1480;3062;82.22;82.22;85.06;185;219;5;4.75;5;6;7;6;4.5;7;5;6.5;3;6;5;4;4.5;5;8;7;5;6;4.5;7;7;8.5;7;4;7;4;5;5;5;0;4.5;4;4.5;6;7;6;4;0;3;1;;2;3;7;17;0.7892;822;5;2;43.97;9;;;7;Celta;Athletic;dim. 29/01 18:30;50;0.09049;0.18955;0.23519
Sørloth Alexander;A;18;28;5.43;5.79;4.97;14;7;31;1.45;1.29;1.32;8;5;11;1;1;0.87;1111;552;2219;79.36;78.86;71.58;139;202;6;2.25;7;6;6.5;6;7;4;4;0;5;3.5;4;8;6.5;4;4.5;0;0;0;3.5;4.5;6;4;6.5;4.5;5;7;5;4;4;4.5;0;2.5;4;4;4;0;0;5;5.5;;;;1;2;7;0.7061;441;1;3;32.31;18;;;4.5;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Muriqi Vedat;A;20;39;5.38;5.56;5.33;16;8;29;1.15;1.27;1.1;8;4;13;1;1;1;1393;703;2562;87.06;87.88;88.34;174;197;5;2.5;5;4.5;4.5;4;7;7.5;6;6;0;0;5;4;4.5;6;5;7;6;4;7;6;5.5;5;0;5.5;3.5;6;4;4;4;0;0;6;6;6;0;0;0;0;9.5;2;;;1;1;6;0.6066;598;4;4;46.84;30;;;6;Mallorca;Cádiz;sam. 28/01 14:00;50;0.41547;0.41625;0.05458
Iglesias Borja;A;26;45;5.34;4.67;5.12;16;3;34;1.19;0.29;1.23;8;0;15;0.94;1;0.82;1187;224;2242;74.19;74.67;65.94;148;149;6;3.25;4.5;0;5;4.5;0;3;7;5;4;7;5;5;6.5;4.5;5;6.5;6;7;5;5.5;6;4.5;4;4.5;4;6;0;4.5;6.5;3.5;3;4;5;4;7;7.5;4;0;5;3;;;2;3;8;0.7418;435;;4;42.64;25;;;4.5;Betis;Barcelona;mer. 01/02 21:00;50;0.40374;0.42821;0.47554
Méndez Brais;MO;27;46;6.12;5.5;5.77;17;2;35;0.96;0.71;0.95;7;0;9;0.94;1;0.97;1358;154;2879;79.88;77;82.26;194;320;6;3.86;6;5;0;8;7;5.5;6;5;6;6.5;7;7;6.5;6;6;7;4;5.5;5;6;5.5;5.5;5;4.5;7;5;5;5.5;5;0;5.5;5;5;8;5;5.5;5;0;6;;1;1;3;4;15;0.8327;989;8;21;46.7;36;;;0;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Chimy Avila;A;23;35;5.5;5.75;5.19;16;2;32;1.47;1.06;1.38;7;1;10;0.88;1;0.84;1057;133;2085;66.06;66.5;65.16;151;209;6;3.29;6.5;5;0;4.5;4;7.5;7;6;5;5;2.5;0;4;7;6;4;7.5;6.5;4.5;3;6;5;4;5;6;5;3.5;7;0;6;0;4;6.5;0;5;5;0;2.5;6;2;;1;1;3;10;0.6136;498;7;3;46.67;11;;;4;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Morata Álvaro;A;22;41;5.44;5.44;5.36;18;18;35;1.01;1.01;1.06;7;7;11;0.78;0.78;0.74;1067;1067;2145;59.28;59.28;61.29;152;195;6;3.14;6;4;4.5;7;5;5.5;5;5;6;5.5;4.5;6.5;4.5;4.5;7;5;5;7.5;0;7;5;4.5;5;6;0;3.5;4;7;6.5;5.5;5;5;6.5;4;4.5;6.5;4;0;8.5;;;1;1;1;6;0.6581;424;;8;57.72;21;;;0;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Valverde Federico;MD;24;45;6.06;6.06;5.81;17;17;32;0.83;0.83;0.77;6;6;6;0.88;0.88;0.75;1367;1367;2227;80.41;80.41;69.59;228;371;7;4;6;0;5;6;5.5;5;6;7;7;7;5.5;5.5;7;7;6;4.5;7;6;5.5;5;6.5;6;0;6;5.5;6.5;5;5.5;4.5;0;5;6;6;0;5;0;5;0;7;;;4;2;4;3;0.8918;971;5;10;64.94;4;;;5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Griezmann Antoine;A;24;45;5.97;5.97;5.5;18;18;31;1.17;1.17;1.18;6;6;6;0.61;0.61;0.65;1084;1084;1906;60.22;60.22;61.48;181;318;6.5;4;8;5;5;7;6;5;5;8;7;6.5;7;5;5.5;4.5;5;6.5;4.5;7;5.5;4;6;4.5;5.5;4;5;3.5;4.5;6;4;6;4.5;0;0;0;0;0;0;0;5;;;3;6;11;16;0.8279;808;10;16;47.45;10;;;0;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Vinícius Júnior;A;43;84;5.94;5.94;5.94;17;17;33;1.01;1.01;1.21;6;6;13;1;1;0.91;1492;1492;2674;87.76;87.76;81.03;249;206;6;7.17;5.5;0;4.5;4.5;6;4;6;7;7;6;5.5;7;5;6.5;6;7;7.5;6;4.5;0;9;5;5.5;5.5;4.5;7;4.5;3.5;7.5;7;6;6.5;5.5;0;6;0;7.5;0;7;;;2;3;7;22;0.8253;940;5;15;48.63;29;;;7.5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Isi Palazón;A;18;28;5.94;5.87;5.58;17;15;33;0.98;1.01;1.02;5;4;5;0.94;0.93;0.88;1332;1196;2336;78.35;79.73;70.79;266;467;6.5;3.6;5;7.5;5;7;5;6;5.5;8;6;5.5;5;5.5;6;6.5;4.5;0;7;6;0;0;0;5;5;6.5;6;7;5.5;5;0;4;4.5;5;3.5;5;5.5;6;5.5;4;7;1;;1;3;4;11;0.8109;899;7;18;44.91;16;;;0;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Dembélé Ousmane;A;26;47;5.74;5.74;5.78;17;17;30;1.34;1.34;1.28;5;5;6;0.76;0.76;0.73;1081;1081;1928;63.59;63.59;64.27;216;321;6.5;5.2;5;0;6.5;5;5;7;5;9;4.5;4.5;4.5;5;5;7;4.5;7.5;7;5.5;5;0;7;4;4.5;4.5;6;7;6.5;7;0;0;8;6.5;5;0;0;5;0;0;7.5;;;;5;6;15;0.8313;825;;10;37.14;13;;;4;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Guruzeta Gorka;A;12;14;5.23;5.21;5.23;11;7;11;1.44;1.32;1.44;5;3;5;0.36;0.57;0.36;414;312;414;37.64;44.57;37.64;83;83;6.5;2.4;5;4;4.5;5;7.5;6.5;4;0;0;0;0;0;0;4.5;4;8;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;1;;;3;0.7758;167;2;4;34;10;;;0;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Cavani Edinson;A;17;29;5.22;0;4.97;9;0;19;0.94;0;0.84;5;0;6;1;0;0.74;604;0;1155;67.11;0;60.79;121;193;5;3.4;0;0;4;6;0;0;4.5;5;6;7;5;4.5;5;0;0;0;0;0;4.5;0;4;4.5;0;0;0;0;0;4.5;0;0;0;0;4.5;6;4.5;4;5;6;3;2;;;1;1;7;0.7589;209;1;;34.29;5;;;0;Valencia;Real Madrid;jeu. 02/02 21:00;50;;0.14519;0.19828
Williams Iñaki;A;30;47;5.14;5.14;5.05;18;18;37;1.19;1.19;1.18;5;5;8;1;1;0.89;1463;1463;2740;81.28;81.28;74.05;293;343;6;6;4;4.5;5;5;6;4.5;6.5;3.5;6.5;3.5;4;7.5;6.5;6;4;6;4.5;5;4;6.5;4;3;6;5;3.5;5;5;6;3;6.5;4.5;7;5;5;5;0;4;6.5;6;;;;1;4;20;0.686;579;3;8;44.03;16;;;3.5;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Ünal Enes;A;29;41;5.14;5.14;5.19;18;18;36;1.38;1.38;1.31;5;5;15;1;1;1;1559;1559;3102;86.61;86.61;86.17;312;207;6;5.8;4;6.5;4;6.5;4.5;5;7;6.5;5.5;4.5;4;3.5;6;7.5;3;4.5;6.5;3.5;6;5;4.5;4;4;6;6;4.5;4;7;4.5;4;7;4;6;8;0;6;4;0;5.5;;2;3;3;3;5;0.6685;639;;8;50.71;24;;;4;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
Stuani Cristhian;A;21;27;4.86;4.73;4.86;14;11;14;0.95;0.82;0.95;5;4;5;0.36;0.27;0.36;595;408;595;42.5;37.09;42.5;119;119;4.5;4.2;3.5;6.5;4.5;4.5;4.5;4.5;5.5;4;4.5;5.5;4.5;0;0;0;0;4.5;7;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;3;;;;;2;0.7267;156;1;2;31.75;22;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
León Sergio;A;16;25;4.8;3;4.8;15;1;15;1.26;0;1.26;5;0;5;0.6;1;0.6;781;75;781;52.07;75;52.07;156;156;6.5;3.2;3;0;0;4.5;4.5;5;4;6.5;7.5;4;4;7;4;0;5;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1;;;1;2;5;0.6984;224;;3;42.11;5;;;0;Valladolid;Valencia;dim. 29/01 14:00;50;0.37529;0.37261;0.02328
Pedri;MO;27;42;6.15;6.15;6.24;17;17;25;0.9;0.9;0.81;4;4;7;0.88;0.88;0.84;1299;1299;1872;76.41;76.41;74.88;325;267;6.5;6.75;6.5;0;5;6;7;6;7;5.5;6;5;7;5;7.5;5;6;7;7.5;5.5;0;0;0;0;0;0;0;6.5;7;7;0;0;7;6;6.5;5.5;6;0;0;0;11.5;;;;;5;4;0.8876;1131;10;16;58.33;6;;;0;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Rodrygo;A;25;39;5.6;5.6;5.56;15;15;31;1.21;1.21;1.09;4;4;8;0.67;0.67;0.65;977;977;1858;65.13;65.13;59.94;244;232;6;6.25;5.5;0;4;5;4.5;3.5;5;6;7;6;5;5;6.5;8;7;6;0;0;4.5;5;6;5;7.5;6;7.5;6.5;5;4.5;5;6;4.5;6;4.5;0;5;0;0;0;4;1;;;5;7;16;0.8387;580;3;4;48.28;11;;;0;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Álex Baena;MO;14;18;5.53;7;5.53;16;1;16;1.16;0;1.16;4;0;4;0.5;1;0.5;883;90;883;55.19;90;55.19;221;221;5.5;3.5;7;0;5.5;6;5.5;4;0;5.5;3.5;7;5;5;6.5;4.5;5.5;5;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;;;2;;4;7;0.7772;490;4;7;40.83;33;;;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Gabri Veiga Gabriel;MO;15;18;5.53;5.9;5.41;17;5;22;0.87;0.89;0.85;4;1;4;0.59;1;0.45;896;401;991;52.71;80.2;45.05;224;248;5.5;3.75;6;7;6;6;4.5;0;5.5;4.5;5;5.5;5.5;7;4.5;7;5.5;5;5;4.5;6;5;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;3;2;2;9;0.7886;509;6;8;46.6;18;;;0;Celta;Athletic;dim. 29/01 18:30;50;0.09049;0.18955;0.23519
Moreno Gerard;A;16;27;5.5;5.6;5.15;10;5;17;1;1.02;1.22;4;2;5;0.9;0.8;0.82;743;372;1166;74.3;74.4;68.59;186;233;6.5;4;4.5;6.5;6.5;6;4.5;0;0;0;0;0;0;0;0;4;6.5;5;6.5;5;0;0;0;0;0;0;7.5;5;3.5;4;0;0;0;0;0;4;0;3.5;5;0;5.5;1;;1;2;2;6;0.7004;372;3;4;42.42;7;;;0;Villarreal;Rayo Vallecano;lun. 30/01 21:00;50;0.27139;0.36458;0.42284
Sancet Oihan;MO;18;26;5.5;5.5;5.33;18;18;30;1.08;1.08;1.32;4;4;9;0.94;0.94;0.87;1212;1212;1947;67.33;67.33;64.9;303;216;6;4.5;5;6;5.5;5;6;4.5;6;5;5;4;5;7.5;6;7;3.5;7.5;5.5;5;0;0;0;0;0;0;3;5;5.5;4;4;5;4.5;7;4;6;0;0;4;9;6.5;1;;;;2;5;0.8617;664;3;7;48.53;17;;;3;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Braithwaite Martin;A;12;16;5.31;5.28;5.31;13;9;13;0.88;0.91;0.88;4;2;4;1;1;1;1052;697;1052;80.92;77.44;80.92;263;263;6;3;6.5;5.5;6;5;4.5;5;4;6.5;4.5;0;0;5.5;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;1;1;8;0.6921;323;3;1;44.12;10;;;0;Espanyol;Almería;ven. 27/01 21:00;50;0.39208;0.37941;
Touré El Bilal;A;12;18;5.23;0;5.07;11;0;21;0.9;0;0.95;4;0;5;0.91;0;0.76;795;0;1267;72.27;0;60.33;199;253;6;3;0;6;4;5;5;0;5;5;6.5;6;6.5;0;4;4.5;0;0;0;0;5.5;5;4;7.5;4.5;4.5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;;;;1;;;0.7007;267;2;2;42.05;20;;;0;Almería;Valencia;lun. 23/01 21:00;18.51851852;;;
Camello Sergio;A;15;22;5.08;5.08;5.08;18;18;18;0.99;0.99;0.99;4;4;4;0.83;0.83;0.83;1277;1277;1277;70.94;70.94;70.94;319;319;6;3.75;4;4.5;6.5;6.5;5;5;5;7;5;4;4;6;5.5;5.5;3.5;5;5.5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;1;3;2;6;0.8212;414;;7;40.54;7;;;0;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Correa Ángel;A;20;25;4.97;5.5;5.04;17;3;35;1.14;0.87;1.29;4;1;12;0.35;0.67;0.43;692;184;1565;40.71;61.33;44.71;173;130;6;5;6;6;4.5;0;4;5;3.5;5.5;4.5;4;8;4.5;5;6.5;4;4;5;4.5;6;4.5;4;3.5;4;4.5;4.5;0;0;2;5.5;6;4.5;6;7.5;4.5;6;4.5;7;7.5;3;;;;;4;15;0.7364;422;8;2;34.29;9;;;6;Atlético;Osasuna;dim. 29/01 16:15;50;0.02977;0.20828;0.28548
Castellanos Valentín;A;15;18;4.97;4.5;4.97;17;1;17;0.94;0;0.94;4;0;4;0.94;0;0.94;1298;26;1298;76.35;26;76.35;325;325;6;3.75;4.5;0;4.5;6;6.5;6;4.5;4;4;5;4;6;4.5;4.5;4.5;4.5;7;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;;1;;;9;0.6097;365;3;3;42.25;23;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Mayoral Borja;A;14;18;4.72;4.72;4.86;18;18;37;1.26;1.26;1.16;4;4;10;1;1;0.78;1455;1455;2504;80.83;80.83;67.68;364;250;6;3.5;5;4;6;8;4;4.5;5.5;4;5;4.5;4;6.5;5.5;4;3;5;3.5;3;4;5;4.5;4.5;4.5;8;4;3.5;6;4.5;4.5;5;4;6;6;6;4.5;6;0;0;5.5;;;;;1;13;0.7631;624;1;3;37.2;12;;;4.5;Getafe;Betis;sam. 28/01 21:00;50;0.38106;0.06952;0.1505
Álvaro García;MO;23;29;5.88;6.1;5.8;17;10;35;0.91;0.97;0.93;3;3;5;1;1;0.97;1461;843;2991;85.94;84.3;85.46;487;598;7;7.67;5;6.5;5.5;5.5;5.5;7;7;8;5.5;5.5;0;5.5;5;6;5.5;4.5;7;5.5;7;7;4;5.5;6.5;6;5.5;6;6.5;5;0;6;5;5.5;4;5;5.5;7.5;5.5;0;8.5;;;;2;1;16;0.7371;702;13;16;47.79;21;;;4;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Éder Militão;DC;28;33;5.82;6;5.68;14;2;28;0.91;1.41;0.88;3;0;4;0.86;1;0.93;1092;180;2325;78;90;83.04;364;581;6;9.33;7;0;5;0;7.5;6;5;5.5;6;5;7.5;5;5.5;0;5.5;6;5;0;6;5;0;5;0;6;5;6.5;6;3;0;5.5;6;5.5;6;0;6;0;6;0;4;;;;;;2;0.8647;832;17;11;63.64;14;;;6;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Modric Luka;MO;31;41;5.72;5.5;5.78;16;10;30;0.88;0.67;1.07;3;2;5;0.75;0.8;0.77;1023;650;1949;63.94;65;64.97;341;390;5.5;10.33;5;0;4.5;5;5.5;5.5;5;6.5;5.5;6;6.5;0;6.5;5;6;5;8;6;5.5;0;8.5;5;6;0;5;0;5.5;3.5;5;8;6;6;5;0;7;0;6;0;7;1;;1;2;5;8;0.879;966;5;4;47.14;13;;;6;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
Nico Williams Nicholas;A;18;30;5.67;5.67;5.23;18;18;33;1.22;1.22;1.13;3;3;3;0.94;0.94;0.67;1422;1422;1965;79;79;59.55;474;655;7;6;4.5;5;5.5;5.5;5.5;5.5;6;3;6;4.5;5.5;8;7;7.5;5;7.5;5.5;5;0;6;4;4.5;6.5;5.5;4;4.5;4.5;4;4.5;4.5;4;0;0;0;4.5;0;4.5;5;6;;;;3;2;24;0.7834;785;4;8;42.95;8;;;4;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Alex Berenguer;MO;15;20;5.44;4.5;5.59;17;4;34;1.18;0.41;1.17;3;0;6;0.76;0.25;0.76;1175;144;2408;69.12;36;70.82;392;401;6;5;5;4.5;4;4.5;0;5.5;6;3;5;5;6;5.5;6.5;7;5.5;8;6.5;5;5;7;4.5;5;4.5;0;4.5;5;7;7;5;8;0;7.5;6;5;5;0;5;6.5;4.5;;;1;1;6;15;0.7826;704;3;20;40.35;25;;;4.5;Athletic;Celta;dim. 29/01 18:30;50;;0.13184;0.21663
Torres Óliver;MO;13;18;5.44;5.39;5.41;16;14;32;0.93;0.98;0.72;3;2;4;1;1;0.66;1198;1061;1785;74.88;75.79;55.78;399;446;6;4.33;6;4;6.5;5;5;5;4.5;5;5;6;7;4;7;5.5;0;6;5.5;0;5.5;6;0;5;5;5;5;6;0;5.5;5;0;5;5.5;5;0;6.5;5.5;5.5;5;4;;;;1;1;7;0.7934;803;7;12;47.76;10;;;5;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Kubo Takefusa;MO;14;16;5.37;0;5.13;15;0;30;1.16;0;1.01;3;0;3;0.87;0;0.7;1078;0;1893;71.87;0;63.1;359;631;6.5;4.67;0;7.5;6;5.5;6;0;0;4;5;4;5.5;7;6;4.5;5;4.5;3.5;6.5;0;4.5;5;4;5;5.5;5.5;5;4.5;5.5;3.5;0;0;4.5;6.5;6;4;0;4.5;0;6;;;;2;4;17;0.7539;547;2;10;43.41;15;;;0;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Lejeune Florian;DC;14;18;5.28;5.69;4.93;16;8;34;1.2;1.25;1.15;3;2;3;1;1;1;1310;720;2930;81.88;90;86.18;437;977;6;4.67;4.5;7;4.5;5;5;5.5;6;8;0;6;3.5;5.5;4;5.5;6;0;3.5;5;4.5;4;6.5;3;6;4.5;6;5;3;4.5;4.5;0;4;4;5.5;3.5;4;0;6;4.5;5.5;;2;2;;;7;0.8012;863;7;11;66.28;11;;;0;Rayo Vallecano;Villarreal;lun. 30/01 21:00;50;0.36677;0.38231;0.38115
Riquelme Rodrigo;MO;13;17;5.21;5.2;5.21;17;15;17;0.66;0.7;0.66;3;3;3;0.76;0.73;0.76;1123;978;1123;66.06;65.2;66.06;374;374;5.5;4.33;6;6;5;5.5;4.5;4.5;4.5;5;6;4.5;6;5.5;5;6;4;0;5.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;3;;1;8;0.7424;535;6;1;37.59;15;;;0;Girona;Barcelona;sam. 28/01 16:15;50;0.27482;0.28437;0.2994
Sadiq Umar;A;8;11;5.2;0;5.2;5;0;5;1.1;0;1.1;3;0;3;0.8;0;0.8;325;0;325;65;0;65;108;108;6;2.67;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;1;0.7733;119;;1;26.23;12;;;0;Real Sociedad;Real Madrid;dim. 29/01 21:00;50;0.63972;0.614;0.05412
Oroz Aimar;MO;11;13;5.19;5.08;5.19;16;12;16;1.01;1.02;1.01;3;1;3;0.69;0.58;0.69;978;661;978;61.13;55.08;61.13;326;326;6;3.67;4.5;7;5;4;4;5.5;7;5;5;5;4;5;0;0;6.5;4;5.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;;;1;;3;0.7322;547;12;6;43.17;19;;;0;Osasuna;Atlético;dim. 29/01 16:15;50;0.47131;;0.09479
Carmona José Ángel;DL;10;13;5.13;5.75;5.12;12;2;13;1.17;1.77;1.12;3;1;3;0.58;1;0.54;701;173;724;58.42;86.5;55.69;234;241;7;3.33;7;4.5;0;4.5;0;0;0;4.5;4.5;5;4.5;5;4;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;;;1;1;5;0.8031;507;8;14;46.25;20;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Puado Javier;A;9;11;5.09;5.09;4.97;17;17;35;0.75;0.75;0.76;3;3;4;0.59;0.59;0.8;984;984;2510;57.88;57.88;71.71;328;628;6;3;5;7;6;4;5.5;4.5;4;6;4.5;5;5;5;5;5.5;5;5;4.5;0;4.5;4.5;4.5;4.5;4;4.5;5;6;5;0;6;6;4.5;5.5;4;6;3.5;5;4.5;0;3;;;;;;7;0.7845;370;5;2;37.21;8;;;0;Espanyol;Almería;ven. 27/01 21:00;50;0.39208;0.37941;
Ansu Fati;A;17;23;5.06;5.06;4.98;17;17;22;1.03;1.03;0.97;3;3;4;0.35;0.35;0.27;671;671;789;39.47;39.47;35.86;224;197;6;5.67;4.5;0;5;4;4.5;6;4.5;4;7;4.5;4.5;5.5;4.5;6;4;5;7.5;5;4;4.5;4.5;6;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;3;1;7;0.866;439;3;5;41.1;8;;;6;Barcelona;Betis;mer. 01/02 21:00;50;0.36599;0.45422;0.51904
Milla Pere;A;13;17;5.03;5.17;5.1;17;12;35;0.94;1.07;1.16;3;3;9;0.71;0.83;0.74;1103;875;2269;64.88;72.92;64.83;368;252;5.5;4.33;5;4.5;4.5;5;5;6;5.5;6.5;3.5;7.5;4.5;4.5;0;4;4.5;5;5;5;4.5;0;4;4;6;4.5;4.5;4;3.5;5;6.5;0;3.5;7;4.5;7.5;5.5;5.5;8;5;1;1;;;1;2;2;0.7311;590;6;14;53.06;13;;;4.5;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Lamela Erik;MO;17;22;4.91;4.96;4.98;17;12;25;0.75;0.72;0.7;3;2;4;0.71;0.67;0.68;1175;819;1589;69.12;68.25;63.56;392;397;6;5.67;5;4.5;4.5;5.5;5.5;4.5;4;6;6;4.5;5.5;4;0;6;3.5;4.5;5;5;6;0;4.5;5;5;0;6;5;4.5;5;0;0;0;0;0;0;0;0;0;0;3;;;;;1;20;0.8008;727;2;13;34.21;47;;;0;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Rafa Mir;A;17;19;4.81;4.94;4.82;13;9;28;0.9;0.85;0.92;3;2;8;0.69;0.56;0.54;746;440;1402;57.38;48.89;50.07;249;175;6;5.67;4.5;4;6;5;6.5;5;4;4.5;5;0;0;0;4.5;0;0;4;3.5;6;6;4.5;4;5;0;4.5;3.5;6;5;0;4;0;4.5;6;6;0;3.5;4;6;0;1;;;;;1;6;0.709;237;2;1;39.13;9;;;6;Sevilla;Elche;sam. 28/01 18:30;50;0.23486;0.32404;0.34716
Ponce Ezequiel;A;9;11;4.62;4.71;4.5;17;7;29;0.84;0.81;0.94;3;1;4;0.24;0;0.31;574;159;1211;33.76;22.71;41.76;191;303;6;3;4.5;6.5;4.5;4;4.5;4.5;4.5;0;4;4;6;4;4;6;3.5;4;5;5;4.5;4;0;2;4.5;5;5;3.5;5;3;5;0;4.5;6;0;0;0;0;0;0;;;;;;;2;0.7313;253;;4;34.29;20;;;0;Elche;Sevilla;sam. 28/01 18:30;50;0.27878;0.01266;0.07559
Kroos Toni;MD;32;39;6.32;6.88;5.98;14;4;28;0.85;0.85;0.84;2;2;2;0.86;0.75;0.82;1047;275;1958;74.79;68.75;69.93;524;979;6.5;16;6.5;0;6;7;8;0;5.5;6.5;6;7;0;6;6;7;5;5;0;7;5;7;5;5;5;5.5;5.5;0;6;4.5;6.5;0;6;0;6;0;5.5;0;6.5;0;4;;;2;2;5;4;0.944;1248;10;15;48.24;13;;;6.5;Real Madrid;Valencia;jeu. 02/02 21:00;50;0.79485;0.04543;0.20303
